"Translation Info:
#---------------------------
4337,43,12,"12. ያም የፍጡር ዓይነቶችን ሁሉ (ጥንድ) አድርጎ የፈጠረ ለእናንተም ከመርከቦችና ከቤት እንሰሳዎች መካከል የምትጋልቧቸውን ያደረገላችሁ ነው::",""
4338,43,13,"13. በጀርባዎቻቸው ላይ እንድትደላደሉ ከዚያም በእርሱ ላይ በተደላደላችሁ ጊዜ የጌታችሁን ጸጋ እንድታስታውሱ፤ እንድትሉም «ይህንን የማንችለው ስንሆን ለእኛ ያገራልን ጌታ ጥራት ተገባው::",""
4339,43,14,"14. እኛም በእርግጥ ወደ ጌታችን አላህ ተመላሾች ነን» እንድትሉ ነው::",""
4340,43,15,"15. ከባሮቹም መካከል ለእርሱ ክፋይን (የተወሰነን) ብቻ አደረጉለት:: ሰው በእርግጥ ግልጽ ከሓዲ ነውና::",""
4341,43,16,"16. አላህ ከሚፈጥረው ፍጡር መካከል ሴቶች ልጆችን ብቻ ለይቶ የራሱ ልጅ አድርጎ ያዘን? (ከዚያም) እናንተን በወንዶች ልጆች መረጣችሁን? (አይደለም)።",""
4342,43,17,"17. አንዳቸዉም ለአር-ረህማን ምሳሌ ባደረገው ነገር (በሴት ልጅ) በተበሰረ ጊዜ በቁጭት የተሞላ ሆኖ ፊቱ ጥቁር ይሆናል::",""
4343,43,18,"18. በጌጣጌጥ ተከልሶ እንዲያድግ የሚደረገውን ክፍል እርሱም ከደካማነቱ የተነሳ በክርክር የማያብራራውን ፍጡር ለይተው ለአላህ ያደርጋሉን?",""
4344,43,19,"19. እነዚያን የአር-ረሕማን ቅን ባሮች የሆኑትን መላእክትንም ሴቶች አደረጓቸው። ለመሆኑ እነርሱ መላእክት ሲፈጠሩ አብረው ነበሩን? መመስከራቸው በእርግጥ ትፃፋለች:: ስለ እርሷም ይጠየቃሉ::",""
4345,43,20,"20. «አር-ረሕማንም በፈለገ ኖሮ ባልተገዛናቸው ነበር» አሉ። ለእነርሱም በዚህ ምንም እውቀት የላቸዉም፤ እነርሱ የሚዋሹ ህዝቦች እንጂ ሌላ አይደሉም።",""
4346,43,21,"21. ከእርሱ (ቁርኣን) በፊት መጽሐፍን ሰጠናቸውና እሱን አጥብቀው የያዙ ናቸውን?",""
4347,43,22,"22. ከቶውንም «እኛ አባቶቻችንን (በዚሁ) ሃይማኖት ላይ አገኘናቸው:: እኛም በፈለጎቻቸው ላይ ተመሪዎች ነን» አሉ እንጂ።",""
4348,43,23,"23. (መልዕክተኛችን ሙሐመድ ሆይ!) ነገሩ ልክ እንደዚህ ነው:: ከበፊትም በማንኛይቱም ከተማ ውስጥ አስፈራሪን አላክንም ቅምጥሎቿ «እኛ አባቶቻችንን (በዚሁ) ሃይማኖት ላይ አገኘን:: እኛም ፈለጎቻቸውን ተከታዩች ነን» ያሉ ቢሆኑ እንጂ::",""
4349,43,24,"24. አስፈራሪው «አባቶቻችሁን በእርሱ ላይ ካገኛችሁበት ይበልጥ ቀጥተኛው ሃይማኖት ባመጣላችሁም?» ቢላቸው «እኛ በተላካችሁበት ነገር (ሀይማኖት) ከሓዲያን ነን» አሉ።",""
4350,43,25,"25. ከእነርሱም ተበቀልን:: (መልዕክተኛችን ሙሐመድ ሆይ!) ያስተባባዮች መጨረሻ እንዴት እንደነበር ተመልከት::",""
4351,43,26,"26. (መልዕክተኛችን ሙሐመድ ሆይ!) ኢብራሂምም ለአባቱና ለህዝቦቹ «እኔ ከምትገዙት ጣኦታት ሁሉ ንጹህ ነኝ::",""
4352,43,27,"27. «ከዚያ ከፈጠረኝ በስተቀር ማንንም አልገዛም:: አላህንማ በእርግጥ ይመራኛልና ብቻውን አመልከዋለሁ» ባለ ጊዜ የነበረውን አስታውስ::",""
4353,43,28,"28. በዝርዮቹም ውስጥ ወደ አላህ ይመለሱ ዘንድ (በአንድ አምላክ) ማመንን ቀሪ ቃል አደረጋት::",""
4354,43,29,"29. (መልዕክተኛችን ሙሐመድ ሆይ!) ይልቁን እነዚህን ቁረይሾችንም አባቶቻቸውንም ቁርኣንንና ገላጭ መልዕክተኛ እስካመጣላቸው ድረስ አጣቀምኳቸው::",""
4355,43,30,"30. እውነት በመጣላቸው ጊዜም «ይህ ያመጣሀው ድግምት ነው። እኛም በእርሱ ከሓዲያን ነን።» አሉ::",""
4356,43,31,"31. ይህም «ቁርኣን በሁለቱ ከተሞች በአንዱ በሚኖር ታላቅ ሰው ላይ አይወርድም ኖሯልን?» አሉ።",""
4357,43,32,"32. (መልዕክተኛችን ሙሐመድ ሆይ!) እነርሱ የጌታህን ስጦታ ያከፋፍላሉን? እኛ በቅርቢቱ ሕይወት እንኳን ኑሯቸውን በመካከላቸው አከፋፍለናል:: ከፊላቸዉም ከፊሉን አገልጋይ አድርጎ ይይዝ ዘንድ ከፊላቸውን ከከፊሉ በላይ (በሀብት) አበለጥን:: (መልዕክተኛችን ሙሐመድ ሆይ!) የጌታህም ጸጋ ገነት ከሚሰበስቡት ሀብት በላጭ ነው::",""
4358,43,33,"33. ሰዎችም (በክህደት) ላይ አንድ ህዝብ የሚሆኑ ባልነበሩ ኖሮ በአል-ረህማን ለሚክዱ ሰዎች ሁሉ (በዚህች ዓለም) ለቤቶቻቸው የብር ጣራዎች፤ የሚወጣጡባቸውም የብር መሰላሎች፤ ባደረግንላቸው ነበር።",""
4359,43,34,"34. ለቤቶቻቸው የብር በሮች፤ ለሚደገፉባቸዉም የብር አልጋዎች፤(ባደረግንላቸው ነበር)።",""
4360,43,35,"35. የወርቅ ጌጥንም ባደረግንላቸው ነበር። ይህም ሁሉ የቅርቢቱ ሕይወት መጣቀሚያ እንጂ ሌላ አይደለም:: ጠፊ ነው:: መጨረሻይቱም አገር በጌታህ ዘንድ ለጥንቁቆች ብቻ ናት::",""
4361,43,36,"36. (በቁርኣን ከተወሳው) ከአል-ረሕማን ግሳጼ የሚደናበርም ሰው ለእርሱ ሰይጣንን እናስጠጋለን። ስለዚህ እርሱ ለእርሱ የሁልግዜ ቁራኛው ነው::",""
4362,43,37,"37. እነርሱም (ተደናባሪዎቹ) ሁሉ ወደ ትክክለኛው መንገድ ተመሪዎች መሆናቸውን የሚያስቡ ሲሆኑ እነርሱ (ሰይጣናት) ከቀጥተኛው መንገድ በእርግጥ ያግዷቸዋል::",""
4363,43,38,"38. (በትንሳኤ) ወደ እኛ በመጣ ጊዜ «(ቁራኛዬ ሆይ) በእኔና ባንተ መካከል የምስራቅና የምዕራብ ርቀት በኖረ ዋ ምኞቴ! ምን የከፋ ቁራኛ ነህ።» ይላል::",""
4364,43,39,"39. (ከሓዲያን ሆይ!) ስለ በደላችሁም ዛሬ እናንተ በቅጣት ተጋሪዎች መሆናችሁ አይጠቅማችሁም (ይባላሉ)።",""
4365,43,40,"40. (መልዕክተኛችን ሙሐመድ ሆይ!) አንተ ደንቆሮዎችን ታሰማለህን? ወይስ እውሮችንና በግልጽ ጥመት ውስጥ የሆኑ ሰዎችን ትመራለህን?",""
4366,43,41,"41. (መልዕክተኛችን ሙሐመድ ሆይ!) አንተም ቅጣታቸውን ሳታይ ብንወስድህ እኛ ከእነርሱ ተበቃዮች ነን።",""
4367,43,42,"42. ወይም ያንን የቀጠርናቸውን ብናሳይህ እኛ በእነርሱ ቅጣት ላይ ቻይዎች ነን::",""
4368,43,43,"43. (መልዕክተኛችን ሙሐመድ ሆይ!) ያንንም ወደ አንተ የተወረደልህን አጥብቀህ ያዝ:: አንተ በቀጥተኛው መንገድ ላይ ነህና::",""
4369,43,44,"44. (መልዕክተኛችን ሙሐመድ ሆይ!) እርሱ (ቁርኣን) ላንተም ሆነ ለህዝቦችህ ታላቅ ክብር ነው:: ወደፊተም ከርሱ በእርግጥ ትጠየቃላችሁ::",""
4370,43,45,"45. (መልዕክተኛችን ሙሐመድ ሆይ!) ከመልዕክተኞችም ካንተ በፊት የላክናቸው ከአር-ረሕማን ሌላ የሚገዙዋቸው የሆነን አማልክት አድርገን እንደሆነ (ተከታዮቻቸውን) ጠይቃቸው።",""
4371,43,46,"46. (መልዕክተኛችን ሙሐመድ ሆይ!) ሙሳንም በተዓምራታችን ወደ ፈርዖንና ወደ ሹማምንቶቹ በእርግጥ ላክን:: «እኔ የዓለማቱ ጌታ መልዕክተኛ ነኝ» አላቸዉም::",""
4372,43,47,"47. በተዓምራታችን በመጣላቸው ጊዜም ወዲያውኑ እነርሱ በእርሷ ይስቃሉ::",""
4373,43,48,"48. ከተዓምራት አንዲትንም እናሳያቸዉም እርሷ ከብጤዋ በጣም የበለጠች ብትሆን እንጅ። ከክህደታቸው ይመለሱም ዘንድ በቅጣት ያዝናቸው::",""
4374,43,49,"49. አንተ ድግምተኛ ሆይ! «ጌታህን አንተ ዘንድ ቃል በገባልህ ለእኛ ለምንልን እኛ (ቅጣቱን ቢያነሳልን) ተመሪዎች ነን» አሉም::",""
4375,43,50,"50. ስቃዩን ከእነርሱ ላይ በገለጥንም ጊዜ ወዲያውኑ ቃልኪዳናቸውን ያፈርሳሉ::",""
4376,43,51,"51. ፈርዖንም በህዝቦቹ ውስጥ ተጣራ። (እንዲህ) አለም: «ህዝቦቼ ሆይ! የሚስር (ግብጽ) ግዛት የእኔ አይደለምን? እነዚህም ጅረቶች ከስሬ የሚፈሱ ሲሆኑ የእኔ አይደሉምን? አትመለከቱምን?",""
4377,43,52,"52. «በእውነት እኔ ከዚያ ያ እርሱ ወራዳ ጉዳዩንም በደንብ ሊገልጽ የማይችል ከሆነው ሰው በላጭ ነኝ።",""
4378,43,53,"53. «እርሱ ላይ የወርቅ አንባሮች ለምን አልተጣሉበትም? ወይም መላዕክት ከእርሱ ጋር ተቆራኝተው ለምን አልመጡም?» አለ።",""
4379,43,54,"54. ህዝቦቹንም አቄላቸው:: ታዘዙትም:: እነርሱ አመጸኞች ህዝቦች ነበሩና::",""
4380,43,55,"55. ባስቆጡንም ጊዜ ከእነርሱ ተበቀልን:: ሁሉንም አሰመጥናቸውም::",""
4381,43,56,"56. በጥፋት ቀዳሚዎችና ለኋለኞች መቀጣጫ ምሳሌም አደረግናቸው::",""
4382,43,57,"57. የመርየም ልጅ ዒሳ ምሳሌ በተደረገ ጊዜ ህዝቦችህ (ከሀዲያኑ) ወዲያውኑ ከእርሱ ሌሎችን ያግዳሉ።",""
4383,43,58,"58. «አማልክቶቻችን ይበልጣሉን? ወይስ እርሱ ይበልጣል?» አሉም:: ለክርክር እንጅ ላንተ (እርሱን) ምሳሌ አላደረጉትም:: በእውነት እነርሱ ክርክረ ብርቱ ህዝቦች ናቸው::",""
4384,43,59,"59. እርሱ (ዒሳ) በእርሱ ላይ የለገስንለት ለኢስራኢል ልጆችም ተዐምር ያደረግነው አገልጋይ ባሪያችን እንጂ ሌላ አይደለም::",""
4385,43,60,"60. ብንፈልግም ኖሮ በምድር ላይ በእናንተ ምትክ መላዕክትን ባደረግን ነበር::",""
4386,43,61,"61. (መልዕክተኛችን ሙሐመድ ሆይ!) «እርሱም (ዒሳ) ለስዓቲቱ ማወቂያ በእርግጥ ምልክት ነው:: በእርሷም አትጠራጠሩ:: ተከተሉኝም:: ይህ ቀጥተኛ መንገድ ነው» በላቸው::",""
4387,43,62,"62. ሰይጣንም አያግዳችሁ:: እርሱ ለእናንተ ግልጽ ጠላት ነውና::",""
4388,43,63,"63. ዒሳ ግልፅ ተዓምራታችንን ይዞ በመጣ ጊዜ «በእርግጥ በጥበብ መጣሁላችሁ:: የዚያንም የምትለያዩበትን ጉዳይ ከፊሉን ለእናንተ ላብራራላችሁ መጣሁ:: እናም አላህን ፍሩ:: ታዘዙኝም::",""
4389,43,64,"64. «አላህ ጌታዬ ጌታችሁም ነውና በብቸኝነት ተገዙት:: ይህ ቀጥተኛ መንገድ ነው::» አለ።",""
4390,43,65,"65. ከመካከላቸዉም አህዛቦቹ ተለያዩ:: ለእነዚያም ለበደሉት ህዝቦች ከአሳማሚ ቀን ቅጣት ወዮላቸው::",""
4391,43,66,"66. ሰዓቲቱን እነርሱ የማያውቁ ሆነው በድንገት ልትመጣባቸው እንጂ (ሌላ) ይጠባበቃሉን?::",""
4392,43,67,"67. አላህን የሚፈሩ ሰዎች ብቻ ሲቀሩ ወዳጆች በዚያ ቀን ከፊላቸው ለከፊሉ ጠላት ናቸው።",""
4393,43,68,"68. (አላህም ለነርሱ) «ባሮቼ ሆይ! ዛሬ ቀን በእናንተ ላይ ምንም ፍርሀት የለባችሁም:: እናንተም የምታዝኑ አይደላችሁም።",""
4394,43,69,"69. «እነዚያ በአናቅጻችን ያመኑና ፍጹም ታዛዦች የነበሩ::",""
4395,43,70,"70. (ባሮቼ ሆይ!) « እናንተም ሚስቶቻችሁም ገነትን ግቡ ትደሰታላችሁ (ትከበራላችሁ)።» ይባላሉ::",""
4396,43,71,"71. ከወርቅ የሆኑ ሰፋፊ ዝርግ ሳህኖችና ኩባያዎች በእነርሱ ላይ እንዲዞሩ ይደረጋሉ። በእርሷም ውስጥ ነፍሶች የሚከጅሉት ዓይኖችም የሚደስቱበት ሁሉ አለ:: እናንተም በውስጧ ዘላለም ዘውታሪዎች ናችሁ::",""
4397,43,72,"72. ይህም ያ ስትሰሩት በነበራችሁት ዋጋ የተሰጣችኋት ገነት ነው::",""
4398,43,73,"73. ለእናንተ በውስጧ ብዙ ፍራፍሬዎች አሏችሁና ከእርሷም እንደልባችሁ ትበላላችሁ ይባላሉ::",""
4399,43,74,"74. አመጸኞች በገሀነም ስቃይ ውስጥ በእርግጥ ዘወታሪዎች ናቸው::",""
4400,43,75,"75. ከእነርሱም ቅጣት በፍጹም አይቀለልላቸዉም:: እነርሱም በእርሱ ውስጥ ተስፋ ቆራጮች ናቸው::",""
4401,43,76,"76. አልበደልናቸዉም:: በዳዮቹ ግን እነርሱው ብቻ ነበሩ::",""
4402,43,77,"77. «ማሊክ ሆይ! ጌታህ በእኛ ላይ (በሞት) ይፍረድ።» እያሉ ይጣራሉም:: ይላቸዋልም: «እናንተ (በቅጣት ውስጥ) ለዘላለም ነዋሪዎች ናችሁ።",""
4403,43,78,"78. «እውነተኛውን መንገድ በእርግጥ አመጣንላችሁ:: ግን አብዛኞቻችሁ እውነትን ጠይዎች ነበራችሁ» ይባላሉ::",""
4404,43,79,"79. ይልቁንም (በነብዩ ላይ) በማደም ነገርን አጠነከሩን? እኛም ተንኮላቸውን ወደ እነርሱ በመመለስ አጠንካሪዎች ነን::",""
4405,43,80,"80. ወይም እኛ ሚስጥራቸውንና ውይይታቸውን የማንሰማ መሆናችንን ያስባሉን? ነገሩ እነርሱ እንደሚሉት አይደለም:: መልዕክተኞቻችን እነርሱ ዘንድ ናቸው:: የሚሉትን ሁሉ ይጽፋሉ::",""
4406,43,81,"81. (መልዕክተኛችን ሙሐመድ ሆይ!) «ለአር-ረሕማን ልጅ (የለዉም እንጂ) ቢኖረው እኔ ለልጁ የተገዢዎች መጀመሪያ ነኝ» በላቸው::",""
4407,43,82,"82. የሰማያት፤ የምድርና የዙፋኑ ጌታ ከሓዲያን ስለ እሱ ከሚሉት ነገር ሁሉ ጠራ::",""
4408,43,83,"83. (መልዕክተኛችን ሙሐመድ ሆይ!) ያንን ይስፈራሩበት የነበሩትን ቀናቸውን እስከሚገናኙ ድረስ በስህተታቸው ውስጥ ይዋኙ ተዋቸው :: ይጫዎቱም::",""
4409,43,84,"84. እርሱም ያ በሰማይ ውስጥ ሊገዙት የሚገባው በምድርም ውስጥ ሊገዙት የሚገባው ብቸኛ አምላክ ነው:: እርሱም ጥበበኛውና ሁሉን አዋቂው ነው::",""
4410,43,85,"85. ያም የሰማያት፤ የምድርና በመካከላቸው ያለው ሁሉ ንግስና ለእርሱ ብቻ የሆነው አምላክ ላቀ:: የሰዓቲቱም የመምጫዋ ዘመን ዕውቀት በእርሱ ዘንድ ብቻ ነው:: ወደ እርሱም ብቻ ትመለሳላችሁ::",""
4411,43,86,"86. እነዚያም ከአላህ ሌላ የሚገዟቸው አማልክት ሁሉ እነርሱ ትክክለኛውን የሚያውቁ ሆነው በእውነት ከመሰከሩት ክፍሎች በስተቀር ምልጃ አይችሉም::",""
4412,43,87,"87. (መልዕክተኛችን ሙሐመድ ሆይ!) ማን እንደ ፈጠራቸው ብትጠይቃቸው በእርግጥ አላህ ነው ይላሉ:: ታዲያ (ከትክክለኛው እምነት) ወዴት ይዞራሉ::",""
4413,43,88,"88. (ነብዩ) ጌታዬ ሆይ! እነዚህ የማያምኑ ህዝቦች ናቸው የማለቱም እውቀቱ አላህ ዘንድ ብቻ ነው።",""
4414,43,89,"89. (መልዕክተኛችን ሙሐመድ ሆይ!) እነርሱን ተዋቸው:: «ነገሬ ስላም ነው» በልም:: ወደፊትም የሚመጣባቸውን ሲደርስ ያውቃሉ::",""
4415,44,1,"1. ሓ፤ ሚይም፤",""
4416,44,2,"2. ሁሉን ነገር አብራሪ በሆነው መጽሐፍ እንምላለን::",""
4417,44,3,"3. እኛ ቁርኣኑን በዚያች በተባረከችው ሌሊት ውስጥ አወረድነው:: እኛ አስፈራሪዎች ነበርንና::",""
4418,44,4,"4. በውስጧ የተወሰነው ነገር ሁሉ ይለያል::",""
4419,44,5,"5. ከእኛ ዘንድ የሆነ ትዕዛዝ ሲሆን አወረድነው:: እኛ መልዕክተኞችን ላኪዎች ነበርንና::",""
4420,44,6,"6. (መልዕክተኞች) ከጌታህ በሆነው ችሮታ (ተላኩ)። እነሆ እርሱ(አላህ) የሚባለዉን ሁሉ ሰሚና ሁሉን አዋቂ ነውና::",""
4421,44,7,"7. የሰማያት፤ የምድር እና በመካከላቸው ያሉ ነገሮች ሁሉ ጌታ ከሆነው (ተላኩ)። የምታረጋግጡ እንደሆናችሁ (ነገሩ እንዳልነው መሆኑን እወቁ)::",""
4422,44,8,"8. ከእርሱም ሌላ አምላክ የለም። ህያው ያደርጋል። ህይወትም ይነሳል። ጌታችሁ የመጀመሪያዎቹ አባቶቻችሁም ጌታ ነው::",""
4423,44,9,"9. በእውነቱ እነርሱ የሚጫወቱ ሲሆኑ በመጠራጠር ውስጥ ናቸው::",""
4424,44,10,"10. (መልዕክተኛችን ሙሐመድ ሆይ!) ( ሰዎችን) የሚሸፍን በሆነ ግልጽ ጭስ ሰማይ የምትመጣበትን ቀን ተጠባበቅ::",""
4425,44,11,"11.ሰዎችን ይሸፍናል ይህ አሳማሚ ቅጣት ነው::",""
4426,44,12,"12. ጌታችን ሆይ! ክእኛ ላይ ቅጣቱን ግለጥልን:: እኛ ትክክለኛ አማኞች ነንና (ይላሉ::)",""
4427,44,13,"13. አስረጂ መልዕክተኛ የመጣላቸው እና በአላህ የካዱ ሲሆኑ (ቅጣቱ በወረደ ጊዜ) ለእነርሱ መገሰጽ እንዴት ይኖራቸዋል?",""
4428,44,14,"14. ከዚያም «ከሰው የተስተማረ እብድ ነው» ያሉ ሲሆኑ ከእርሱ ዞሩ።",""
4429,44,15,"15. እኛ ቅጣትን ለጥቂት ጊዜ ገላጮች ነን። እናንተ ግን ወደ ክህደታችሁ በእርግጥ አንደገና ተመላሾች ናችሁ::",""
4430,44,16,"16. ታላቂቱን ብርቱ አያያዝ በምንይዝበት ቀን እኛ ተበቃዮች ነን።",""
4431,44,17,"17. ከእነርሱ በፊት የፈርዖንን ህዝቦች በእርግጥ ሞከርን:: ክቡር መልዕክተኛም መጣላቸው::",""
4432,44,18,"18. «የአላህን ባሮች ወደ እኔ አድርሱ (ለኔ ስጡኝ):: እኔ ለእናንተ ታማኝ መልዕክተኛ ነኝና።",""
4433,44,19,"19. «በአላህም ላይ ላትኮሩ። እኔ ግልጽ የሆነን አስረጂ ያመጣሁላችሁ ነኝና በማለት መጣላቸው።",""
4434,44,20,"20. «እኔ እንዳትወግሩኝ በጌታዬና በጌታችሁ ተጠብቂያለሁ።",""
4435,44,21,"21. «በእኔም ባታምኑ ራቁኝ። ተውኝ።» አለ::",""
4436,44,22,"22. «ቀጥሎም እነዚህ አመጸኞች ህዝቦች ናቸው (አጥፋቸው)።» ሲል ጌታውን ለመነ።",""
4437,44,23,"23. (ጌታዉም አለ) «ባሮቼንም ይዘህ በሌሊት ሂድ። እናንተ የሚከተሉዋችሁ ናችሁና።",""
4438,44,24,"24. «ባህሩንም የተከፈተ ሆኖ ተወው፤ እነርሱ የሚሰምጡ ሰራዊት ናቸውና» አለው።",""
4439,44,25,"25. ከአትክልቶችና ከምንጮች ብዙ ነገሮችን ትተው ሄዱ።",""
4440,44,26,"26. ከአዝመራዎችም ከመልካም መቀመጫም",""
4441,44,27,"27. በእርሷ ተደሳቾች ከነበሩባትም ድሎት (ብዙን ነገር ትተው ሞቱ)።",""
4442,44,28,"28. ነገሩ ልክ እንደዚህ ሆነ፤ ለሌሎች ህዝቦች አወረስናትም።",""
4443,44,29,"29. ሰማይና ምድር በእነርሱ ላይ አላለቀሱም:: የሚቆዩም አልነበሩም::",""
4444,44,30,"30. የኢስራኢል ልጆችን ከዚያ አዋራጅ ከሆነው ስቃይ በእርግጥ አዳንናቸው::",""
4445,44,31,"31. ከፈርዖን እርሱ (ፈርዖውን) የኮራ ከወሰን አላፊዎችም አንዱ ነበርና::",""
4446,44,32,"32. ከማወቅም ጋር ከዓለም ህዝቦች መካከል በእርግጥ መረጥናቸው::",""
4447,44,33,"33. ከተአምራቶችም በውስጡ ግልጽ የሆነ ፈተና ያለበትን ሰጠናቸው::",""
4448,44,34,"34. እነዚህ (የመካ ካሓዲያን) በእርግጥ ይላሉ:",""
4449,44,35,"35. «እርሷ የፊተኛይቱ ሞታችን እንጅ (ሌላ) አይደለችም። እኛም የምንቀሰቀስ አይደለንም።",""
4450,44,36,"36. «እውነተኞችም እንደሆናችሁ አባቶቻችንን እስቲ አምጡልን።» (ይላሉ)",""
4451,44,37,"37. እነርሱ በላጮች ናቸውን? ወይስ የቱበዕ ህዝቦችና እነዚያ ከእነርሱ በፊት የነበሩት? እነርሱን አጠፋናቸው። እነርሱ አመጸኞች ነበሩ።",""
4452,44,38,"38. ሰማያትና ምድርን በሁለቱ መካከል ያለውንም ሁሉ ቀላጆች ሆነን አልፈጠርንም::",""
4453,44,39,"39. ሁለቱንም በቁምነገር እንጂ አልፈጠርናቸዉም:: ግን አብዛሀኞቻቸው አያውቀዉም::",""
4454,44,40,"40. የመለያው ቀን ለሁሉም ቀጠሯቸው ነው::",""
4455,44,41,"41. ዘመድ ከዘመዱ ምንንም የማይጠቅምበት እነርሱም የማይረዱበት ቀን ነው::",""
4456,44,42,"42. አላህ ያዘነለትና ያመነ ብቻ ሲቀር:: (እርሱ ይረዳል) እርሱ (አላህ) ሁሉን አሸናፊና አዛኝ ነውና::",""
4457,44,43,"43. የዘቁም ዛፍ",""
4458,44,44,"44. የኃጢአተኞች ምግብ ናት::",""
4459,44,45,"45. እሱም ልክ እንደ ዘይት አተላ በሆዶች ውስጥ ይፈላል።",""
4460,44,46,"46. እንደገነፈለ ውሃ አፈላል የሚፈላ ነው::",""
4461,44,47,"47. ያዙትና ወደ ገሀነም መካከል (ውስጥ) በሀይል ጎትቱት (ገፍትሩት)::",""
4462,44,48,"48. ከዚያም በራሱ ላይ ከፈላ ውሃ ስቃይ አንቧቡበት::",""
4463,44,49,"49. (ይባላልም) «ቅመስ አንተ አሸናፊው፤ ክቡር የነበርክ ነህና።",""
4464,44,50,"50. «ይህ ያ በእርሱ ትጠራጠሩበት የነበራችሁት ነው» (ይባላሉ)::",""
4465,44,51,"51. ጥንቁቆች በእርግጥ በደህናማ መኖሪያ ውስጥ ናቸው::",""
4466,44,52,"52. በአትክልቶችና በምንጮች ውስጥ ናቸው::",""
4467,44,53,"53. ፊት ለፊት የተቅጣጩ ሆነው ከስስ ሐርና ከወፍራም ሐር ይለብሳሉ::",""
4468,44,54,"54. ነገሩ ልክ እንደዚህ ነው። ዓይናማዎች የሆኑን ሴቶችም እናጠናዳቸዋለን::",""
4469,44,55,"55. በእርሷ ውስጥም የተማመኑ ሆነው ከፍራፍሬ ሁሉ ያዛሉ::",""
4470,44,56,"56. የፊተኛይቱን ሞት እንጂ ዳግመኛ በእርሷ ውስጥ ሞትን አይቀምሱም:: የገሀነምንም ቅጣት አላህ ጠብቋቸዋል።",""
4471,44,57,"57. (መልዕክተኛችን ሙሐመድ ሆይ!) (ይህም ) ከጌታህ (አላህ) የሆነ ትሩፋት ሲሆን ይህም እርሱ ታላቁ እድል ነው::",""
4472,44,58,"58. (መልዕክተኛችን ሙሐመድ ሆይ!) ቁርኣኑንም በቋንቋህ ያገራነው ህዝቦች ይገነዘቡት ዘንድ ብቻ ነው::",""
4473,44,59,"59. ተጠባበቅ:: እነርሱም ተጠባባቂዎች ናቸውና::",""
4474,45,1,"1. ሓ፤ሚይም፤",""
4475,45,2,"2. የመጽሐፉ መወረድ ሁሉን አሸናፊና ጥበበኛ ከሆነው ከአላህ ነው::",""
4476,45,3,"3. በሰማያትና በምድር ውስጥ ለአማኞች ሁሉ እርግጠኛ ምልክቶች አሉ::",""
4477,45,4,"4. (ሰዎች ሆይ!) እናንተን በመፍጠር እና ከተንቀሳቃሽ ነገሮች በምድር ላይ የሚበተነውን ሁሉ በመፍጠሩ ለሚያረጋግጡ ህዝቦች ሁሉ አያሌ ተአምራት አሉ::",""
4478,45,5,"5. በሌሊትና በቀን መተካካትም፤ አላህ ከሰማይ ባወረደው ሲሳይ (ዝናብ) በእርሱም ምድርን ከሞተች በኋላ ህያው በማድረጉ፤ ንፋሶችንም (በየ አቅጣጫው) በማዘዋወሩ ለሚያውቁ ህዝቦች ሁሉ በቂ ማስረጃዎች አሉ።",""
4479,45,6,"6. እነዚህ ባንተ ላይ በእውነት የምናነባቸው የሆኑ የአላህ ማስረጃዎች ናቸው:: ከአላህና ከማስረጃዎቹ በኋላ በየትኛው ንግግር ያምናሉ?",""
4480,45,7,"7. (መልዕክተኛችን ሙሐመድ ሆይ!) ውሸታም፤ ኃጢአተኛ ለሆነ ሁሉ ወዮለት (ጥፋት ተገባው)።",""
4481,45,8,"8. የአላህን አናቅጽ በእርሱ ላይ የሚነበቡለት ሲሆኑ ይሰማል:: ከዚያም የኮራ ሲሆን እንዳልሰማ ሆኖ በክህደቱ ላይ ይዘወትራል:: እናም እርሱን በአሳማሚ ቅጣት አብስረው::",""
4482,45,9,"9. ከአናቅጻችንም አንዲትን ነገር ባወቀ ጊዜ መሳለቂያ ያደርጋታል:: እነዚያ ለእነርሱ አዋራጅ ቅጣት አለባቸው::",""
4483,45,10,"10. ከፊታቸዉም ገሀነም አለች:: የሰበሰቡት ሀብትም ከእነርሱ ላይ ምንንም አይመልስላቸዉም:: ከአላህ ሌላም ረዳቶች ያደረጓቸው ሁሉ ምንንም አይጠቅሟቸዉም:: ለእነርሱም ታላቅ ቅጣት አለባቸው::",""
4484,45,11,"11. ይህ ቁርኣን መሪ ነው:: እነዚያም በጌታቸው አናቅጽ የካዱት ሁሉ ለእነርሱ ከብርቱ ቅጣት ድርሻቸው አለባቸው።",""
4485,45,12,"12. አላህ ያ ባህርን በውስጡ ታንኳዎች በፈቃዱ እንዲንሻለሉበት ከችሮታዉም እንድትፈልጉበት እንድታመሰግኑትም ለእናንተ የገራላችሁ ነው።",""
4486,45,13,"13. ለእናንተ በሰማያትና በምድር ያለው ሁሉ በመላ ከእርሱ ሲሆን ያገራላችሁ ነው። በዚህ ለሚያስተነትኑ ህዝቦች ሁሉ አያሌ ተዐምራት አሉበት።",""
4487,45,14,"14. (መልዕክተኛችን ሙሐመድ ሆይ!) ለእነዚያ በአላህ ላመኑት «ለእነዚያ የአላህን ቀናት ለማይፈሩት ሰዎች ምህረት (ይቅርታ) አድርጉ» በላቸው:: (አላህ) ህዝቦችን ይሰሩት በነበሩት ነገር ይመነዳልና።",""
