"Translation Info:
#---------------------------
4561,47,16,"16. Waxaa ka mid ah (munaafiqiinta) kuwo ku dhegaysta (waqtiga khudbadda), markay ka baxaanna agtaada, waxay ku yidhaahdaan kuwaa la siiyey cilmiga [8]: Muxuu lahaa goor dhoweyd? Kuwan waa kuwa Alle daboolay quluubtooda, waxayna raacaan hawadooda (xun).","[8]. Ka mid ah asxaabtii Nabiga s.c.w."
4562,47,17,"17. Kuwa hanuunayna, (Alle) wuxuu u kordhiyaa hanuun, oo uu ku galladeystaa khayr uu waafajiyo iyo shar uu ka fogeeyo.",""
4563,47,18,"18. Ma waxay sugayaan waxaan ahayn Saacadda (Qiyaame) inay ugu timaaddo kedis? Waxaase yimidba calaamooyinkee- dii, ee sidee bay u waantoobi, markay saacaddu ku dul dhacdo.",""
4564,47,19,"19. Ee ogow (kuna sugnow) inuusan jirin Ilaah (Xaq lagu caabudo) aan aheyn Alle, una denbi dhaaf dalab naftaada iyo mu’miniinta iyo mu’minooyinka. Alle wuu Og yahay socsocodkiinna iyo negaantiinnaba.",""
4565,47,20,"20. Kuwa (Xaqa) rumeeyey waxay yidhaahdeen: Maxaa Suurad loo soo dejin waayey (na amreysa ku jihaadka gaalada)? Markase la soo dejiyo Suurad cad yahay amarkeedu oo dagaal gal lagu xuso [9], waxaad arkaysaa kuwa uu qalbigoodu ku jiro cudur (nifaaq) oo kugu soo fiirin fiiro ruux sakaraatul mowd hayo oo kale. Waxaase la gudboon oo u khayr roonaan lahaa.","[9]. Suuraddaasoo loogu idmay mu’miniinta inay la dagaal galaan cadowyadooda."
4566,47,21,"21. Daacadnimo iyo horaarsan. Markase arrinka la go’aamiyo hadday Alle u run sheegaan baa u khayr badnaan lahayd.",""
4567,47,22,"22. Ma laga yaabaa haddaad (Xaqa) ka jeesataan [10], inaad fasahaadisaan arlada, oo goysaan qaraabadiinna?","[10]. Sidoo kale waxa lagu fasiraa haddaad xil iyo jago qabataan."
4568,47,23,"23. Kuwaasi weeye kuwa uu Alle nacladay, markaasuu ka dhego iyo indho tiray (Xaqa).",""
4569,47,24,"24. Miyeyna u dhug yeelan Qur’aanka mise qufulaa ku xidhan quluubtooda.",""
4570,47,25,"25. Hubaal kuwa riddoobay kaddib marka hanuunka u caddaaday, shaydaan baa u qurxiyey oo rajo (been ah) geliyay.",""
4571,47,26,"26. Sidaasi waxaa ugu wacan waxay ku yidhaahdeen kuwa nacay [11] waxa Alle soo dejiyey oo Waxyi ah: Waxaynu idinku adeeci arrinka qaarkiis (colnimada Nabiga). Alle wuu Og yahay sirahooda.","[11]. Waxaa loola jeedaa Yuhuudddii Madiina degganayd waagaas."
4572,47,27,"27. Sidee bayse ahaan, markay malaa’igtu qaadayso nafahooda iyagoo garaacaya wejiyadooda iyo dhabarradooda.",""
4573,47,28,"28. Sidaasi waxaa ugu wacan waxay raaceen waxa Alle ka cadheysiiya, naceenna waxa raalli geliya. Markaasuu buriyey acmaashooda.",""
4574,47,29,"29. Mise ma waxay moodaan kuwa uu ku jiro quluubtoodu cudur (munaafiqnimo ah) inuusan Allaah soo saareyn xumaanta laabaha kaga jira?.",""
4575,47,30,"30. Haddaan doonno, waan ku tusi karnaa kuwaasi, waxaadna ku garan astaamahoo- da; waxaad kaloo ku garan hadalkooda leexsan. Alle wuu Og yahay camalladiinna.",""
4576,47,31,"31. Waanu idin imtixaani ilaa aan muujinno kuwiinna jihaadi iyo kuwa samri oo sugnaan, waana imtixaani arrimahiinna.",""
4577,47,32,"32. Hubaal kuwa gaalooba oo ka hor istaaga (dadka) jidka Alle, khilaafana Rasuulka, kaddib markuu u caddaaday hanuunka, waxna ma yeeli karaan Alle, wuuna burin acmaashooda.",""
4578,47,33,"33. Kuwa (Xaqa) rumeeyow! Adeeca Allaah oo adeeca Rasuulka, hana burinnina acmaashiinna.",""
4579,47,34,"34. Hubaal kuwa gaalooba oo ka hor istaaga (dadka) Jidka Alle, markaas dhinta iyagoo gaalo ah, Alle sinnaba uguma denbi dhaafo.",""
4580,47,35,"35. Ha tabar darraanina (mu’miniintoy), hana weydiisannina nabad (baryo ah cadowyada Islaamka), idinkaa ka sarreyn, Allena idin la jiraa, mana idinkama nusqaaminayo acmaashiinna.",""
4581,47,36,"36. Nolosha adduunkan waa uun ciyaar iyo madaddaalo, haddaad (Xaqa) rumeysaan, oo aad iska dhowrtaan (xumaha), Wuxuu idin siin abaalgudkiinna, idinmana weydiisanayo maalkiinna.",""
4582,47,37,"37. Hadduu idin weydiiyo (maalkiinna dhammaan) idinkuna adkeeyo waad bakhayli laheydeen lexejecli darteed, wuxuuna debedda u soo saari lahaa xiqdigiinna (colnimadiinna).",""
4583,47,38,"38. Eega! Waa idinka kuwa loogu yeedho inaad wax ku bixisaan Jidka Alle (jihaadka iyo u gargaarka diinta Alle), waxaase idinku jira kuwo bakhayla, qofkiise bakhayla wuxuu uun ka bakhaylay naftiisa. Alle waa Hodan idinka Deeqtoon, idinkuna waxaad tihiin fuqaro. Haddaad (Xaqa) ka jeesataan Wuxuu Alle idinku beddeli qolo kale oo aan idinla mid noqoneyn.",""
4584,48,1,"1. Waxaanu ku siinnay (Nabi Muxammadow) guul cad [1].","[1]. Al-Fatax: Furashada ama Guusha. Waxaana loola jeedaa heshiiskii Al-Xudaybiyah ee sababta u ahaa furashada Makkah iyo magaalooyin kaleba."
4585,48,2,"2. Si uu Alle kuugu dhaafo wixii horay kaaga dhacay oo denbi ah, iyo waxa dib kaaga dhici karaba, kuuguna dhammaysti- ro Nicmaddiisa, oo kuugu hanuuniyo Tub Toosan.",""
4586,48,3,"3. Oo kuu gargaaro Alle gargaar weyn.",""
4587,48,4,"4. Alle waa Kan ku soo dejiyey xasillooni quluubta mu’miniinta, si ay iimaan ugu ziyaadsadaan iimaankoodii; Alle baana iska leh ciidammada samooyinka iyo arlada. Alle waa wax kasta Oge, Xakiim ah.",""
4588,48,5,"5. Si uu u geliyo mu’miniinta iyo mu’minoo- yinka jannooyin (beero) ay webiyo hoos qul-qulaan iyagoo ku waaraya dhexdeeda weligood, oo uga tirtiro xume falkooda, (arrin)kaasina Alle agtiis waa Liibaan Weyn",""
4589,48,6,"6. Iyo si uu u cadaabo munaafiqiinta iyo munaafiqooyinka iyo mushrikiinta iyo mushrikooyinka ee ku maleeya malaha xun Alle, xumaanta korkooda ha ku wareegto, Alle ha u cadhoodo, hana naclado, wuxuuna u diyaariyey Naar - oo u xun meel la ahaado.",""
4590,48,7,"7. Allaah baana leh ciidammada samooyinka iyo arlada. Alle waa Adkaade, Xakiim ah.",""
4591,48,8,"8. Xaqiiq Annagaa (Alle ah) kuu soo dirnay (Nabi Muxammadow) inaad ahaato markhaati, bishaareeye, iyo digeba.",""
4592,48,9,"9. Si aad (dadow) u rumeysaan Alle iyo Rasuulkiisa oo ugu gargaartaan oo aad u qaddarisaan, iyo inaad xurmo weyneysaan oo ugu tasbiixsataan subax iyo galabba.",""
4593,48,10,"10. Hubaal kuwa kugula gala wacad (u hiillinta diinta) Waxay uun Wacad la gali Alle. Gacanta Alle baa ka kor ah gacmahooda [2]. Ee qofkii ka baxaa wacadkiisa, wuxuu uun uga baxayaa naftii- sa, qofkii oofiyana wuxuu kula galay Alle ballanka, Wuxuu siin Ajar Weyn (Janno).","[2]. Macnaha waa inuu Allaah Subxaanahuu watacaalaa ka aqbalay wacadka ay galeen."
4594,48,11,"11. Waxay kugu odhan kuwii ka haray (jihaadka) ee ah reer miyiga (deggan Madiinah hareeraheeda): Waxaa na shuqliyey Maalkayaga iyo ehelkayaga, ee noo denbi dhaaf dalab. Waxay ka yidhaahdaan carrabyadooda waxaan ku jirin quluubtooda. Dheh: Yaa idinka celin Alle hadduu idin la doono dhib ama idin la doono dheef? Alle waa u Xog Ogaal waxaad fashaan.",""
4595,48,12,"12. Waxaadse u maleyseen in Rasuulka iyo mu’miniintu aysan u soo noqoneyn ehelkooda weligood, sidaasaana loo qurxiyey quluubtiinna, oo maleyseen malooyin xun, waayo waxaad tihin qoon belo ah (aan khayr lahayn).",""
4596,48,13,"13. Qofkaan rumeyn Alle iyo Rasuulkiisa, hubaal Waxaanu u diyaarinnay gaalada dab huraya.",""
4597,48,14,"14. Allaah baa iska leh Boqortooyada (runta ah ee) samooyinka iyo arlada, wuxuu u denbi dhaafaa qofkuu doono, oo cadaabaa qofkuu doono. Alle waa Denbi Dhaaf Badane, Naxariis Badan.",""
4598,48,15,"15. Waxay kuwaasi ka haray (jihaadka) odhan: Markaad u baxeysaan si aad u soo qaadataan qaniimooyinka (Khaybar): Noo oggolaada inaan idin raacno. Waxay doonayaan inay beddelaan Hadalka Alle. Dheh: Marnaba nama raaceysaan. Sidaasuu Alle horay u yidhi. Markaa waxay odhan: Mayee’ waad na xasdeysaan.Waase kuwo aan wax fahmeyn in yar mooyee [3].","[3]. Ee diinta.Waa caado qaatayaal aan aqoon waxaan ahayn dheef adduunyo oo soori qaadday."
4599,48,16,"16. Ku dheh kuwaa reer miyiga ah ee 'ka' hadhay (jihaadka): Waxaa la idiinku yeedhi qolo dagaal aqoon daran leh, waa inaad la dirirtaan intay iska dhiibaan [4], ee haddaad adeecdaan Alle Wuxuu idin siin abaalgud fiican, haddiise aad dhabarka jeedisaan sidaad horeyba ugu jeediseen dhabarka, Wuxuu idinku cadaabi cadaab xanuun badan.","[4]. Intay isu dhiibaan Alle Muslimiin ahaan."
4600,48,17,"17. Ma saarna eed indhoolaha, mana saarna wax eed ahi naafada, oo ma saarna eed bukaanka (haddayan u bixin Jihaadka Jidka Alle). Qofkiise adeeca Allaah iyo Rasuulkiisa Wuxuu gelin Jannooyin (beero) ay webiyo hoos qul-qulaan, qofkiina dhabarka jeediya wuxuu cadaabi cadaab xanuun badan.",""
4601,48,18,"18. Alle wuxuu ka raalli noqday mu’miniinta markay wacad u hiillin (diinta ah) ay kugula galeen geedka hoostiisa, Alle wuxuu ogaa waxa ku jiray quluubtooda (oo iimaan iyo daacadnimo ah), markaasuu ku soo dejiyey xasilloooni korkooda, kuna abaal mariyey guul dhow [5].","[5]. Kaasoo ahaa furashadii Khaybar, ee ka horreeyey furashadii Makkah."
4602,48,19,"19. Iyo qaniimooyin badan oo ay qaadan. Alle waa Adkaade, Xakiim ah.",""
4603,48,20,"20. Allaah wuxuu idiin ballan qaaday qaniimooyin badan aad qaadaneysaan, markaasuu idiin soo dedejiyey middatan (qaniimada Khaybar), idinkana celiyey gacmihii dadka, si ay ugu ahaato calaamo mu’miniinta, idinkuna hanuuniyo Jid Toosan.",""
4604,48,21,"21. Iyo (qaniimooyin) kale oo aydaan awooddeen [6], Alle baa dhab ahaan koobay. Alle wax walba wuu Karaa.","[6]. Alle Idiin diyaariyey ama qaddaray."
4605,48,22,"22. Hadday kuwa gaalooba idinla daggaalamaan, waxay jeedin dhabarra(dooda) mana helayaan ilaaliye iyo gargaare midna.",""
4606,48,23,"23. Waa Hannaanka Alle ee dhab ahaan uga dhex jirey ummadahii hore ee tegay. Kama heleysid wax isbeddel ah Hannaanka iyo Hab raaca Alle.",""
4607,48,24,"24. Alle waa Kan idinka celiyey gac- mahooda iyo gacmahiinna togga Makkah agti, kaddib markuu idin siiyey guusha oo aad ka adkaateen (kuwii idiin galay cimilka markaad u socoteen Makkah). Alle waa Arkaha waxaad fashaan.",""
4608,48,25,"25. Waa iyaga kuwa gaaloobay oo idinka celiyey Al-Masjid Al-Xaraam oo (ka xayiray) hadyiga inuu gaaro meeshiisa gawraca [7]. Haddii aysan jireen rag mu’miniin ah iyo haween mu’minooyin ah oo aydaan ogeyn, oo laga yaabo inaad wax yeeshaan, taasoo denbi idinka soo gaarayo iyo mashaqo ogaal la’aan darteed (Alle wuu idiin fasaxi lahaa); waa si uu Alle u geliyo Naxariistiisa cidduu doono. Haddii iyagu (mu’miniinta iyo gaalada) kala soocmi lahaayeen, waxaan cadaabi laheyn kuwooda gaaloobay cadaab xanuun badan.","[7]. Toddobaatan neef oo geel ah oo loo keenay hadyi ahaan iyo in laga quudiyo fuqarada iyo masaakiinta Xaramka."
4609,48,26,"26. Markuu Alle yeelay kuwa gaaloobay quluubtooda ficilo - ficiladii waqtigii jaahiliyada - Wuxuuse Alle ku soo dejiyey xasilloonidiisa Rasuulkiisa iyo mu’miniinta, waafajiyeyna ku sugnaanta Ereyga dhowrsashada [8], waxayna ahaayeen kuwo mudan oo ehelkeed ah. Alle wax walba waa Og yahay.","[8]. Kelmedda taqwada, waxaa loola jeedaa kelmedda Towxiidka, oo ah in Alle loo gaar iyo gooni yeelo cibaadada."
4610,48,27,"27. Alle wuu u rumeeyey Rasuulkiisa riyada si dhab ah: waxaad gali Masjidka Xaramka hadduu Alle idmo idinkoo aamin ah, (qaar) timaha ay xiidhan, (qaar kalena) ay gaabsan idinkoo aan cabsi qabin [9], Wuxuu Og yahay wax aydaan idinku ogeyn, markaasuu (gelitaanka Makka) ka sokow keenay furasho dhow 'Heshiikii Xudaybyah'.","[9]. Markaad dhammeysaan howlaha cumrada."
4611,48,28,"28. Alle waa Kan la soo diray Rasuulkiisa Hanuun iyo Diin Xaq ah si uu uga sare mariyo diimaha kaloo dhan. Alle ku filan Marag uu ahaado.",""
4612,48,29,"29. Muxammad waa Rasuulka Alle, kuwa la jirana waa qalbi sugan yihiin lidka gaalada, isu naxariis badan yihiin dhexdooda, waxaad arki iyagoo Rukuucsan, sujuudsan, dalbaya deeqda Alle (iyo) Raallinimodiisa. Astaamahooda waxay ka muuqdaan wejiyadooda raadka sujuuddooda darteed; Taasi waa tilmaantooda ku taal Towraadda. Tilmaantooda ku taalna Injiilka waa sida (abuur) la beeray, soo bixisay fiidda, markaas xoogeysatay oo noqotay gahayr, oo ku istaagtay iyadoo toosan salkeeda, farax geliseyna beeroleyda - si uu Alle ugu ciilo (tilmaamahooda) gaalada. Alle wuxuu u ballan qaaday kuwaa iyaga ah ee xaqa rumeeyey oo samaha falay denbi dhaaf iyo abaal gud weyn 'Janno' [10].","[10]. Tusaalahaa la bixiyey waxaa ku sifoobay Nabiga s.c.w. iyo asxaabtiisa."
4613,49,1,"1. Kuwa (Xaqa) rumeeyow! Ha ka hor marinnina (qowlkiinna) (qowlka) Alle iyo Rasuulkiisa [1]. Alle ka cabsada. Hubaal Alle waa wax kasta Maqle, Wax kasta Og.","[1]. Waxaa loola jeedaa uma bannaana mu’miniinta inay ka bixiyaan wax xukun ah arrin ay ahaataba haddii aanay oggolaansho iyo daliil ka heysan Alle iyo Rasuulkiisa."
4614,49,2,"2. Kuwa (Xaqa) rumeeyow! Ha u qaadina kor codadkiinna si ka sarreysa codka Nabiga, hana kula tannaagoogina hadalka sida aad isugula tannaagootaan qaarkiinba qaarka kale, si aan camalkiinna u burin idinkoo aan dreemeyn.",""
4615,49,3,"3. Hubaal kuwa hoos u dhiga cododkooda marka ay hor joogaan Rasuulka Alle, waa kuwaas kuwa uu Quluubtooda Alle imtixaanay xagga dhowrsashadooda, waxay leeyihiin denbi dhaaf iyo abaalgud weyn (Janno).",""
4616,49,4,"4. Kuwase kaaga dhawaaqa qololka gadaashood, badankoodu ma aha wax garad.",""
4617,49,5,"5. Hadday samri lahaayeenna intaad uga soo bixi,baa u khayr badnaan laheyd. Alle waa Denbi Dhaaf Badane, Naxariis Badan.",""
4618,49,6,"6. Kuwa (Xaqa) rumeeyow! Hadduu mid caasi ah idiinla yimaado war, iska hubiya, si aydaan wax ugu yeelin dad ogaansho la’aan, markaasna aad ka shallaydaan waxaad fasheen.",""
4619,49,7,"7. Ogaadana inuu idinku dhex jiro Rasuulkii Alle, hadduu idinka yeeli lahaa in badan oo arrimo ah, waa dhibtoon laheydeen, Alle baase idin jeclaysiiyey Iimaanka kuna qurxiyey quluubtiinna, oo ka yeelay wax aad neceb tihiin gaalnimo, faasiqnimo iyo caasinnimo. Kuwaasi waa kuwa hanuunsan.",""
4620,49,8,"8. Waa Deeq xag Alle ah iyo Nicmad. Alle waa wax kasta Ogsoone, Xakiim ah.",""
4621,49,9,"9. Hadday labo kooxood oo mu’miniinta ka mid ahi daggaalamaan, ka sameeya heshiis dhexdooda, haddiise middood ku xadgudubto tan kale markaa la dirira tan xadgudubtay jeer ay u soo noqoto Amarka Alle, hadday u soo noqoto, heshiisiiya dhexdooda si caddaalad ah, oo caadil ahaada. Alle wuu jecel yahay kuwa caadilka ah.",""
4622,49,10,"10. Mu’miniintu waa uun walaalo [2]. ee heshiisiiya walaalihiin. Alle ka cabsada, si uu idiinku naxariisto.","[2]. Nabigu s.c w wuxuu yidhi: Muslimka waa walaalka Muslimka, waa inuusan ku gardarroon, hagran, u gacan gelin cadow, wax ka beensan, qofka muslimka ah waa ka xaaraan muslimka kale: maalkiisa, sharafkiisa, xoolahiisa, xilahiisa, iyo dhiiggiisuba, waxaana shar ugu filan qof inuu quursado walaalki Muslimka ah”."
4623,49,11,"11. Kuwa (Xaqa) rumeeyow! Qolona yey yasin qolo kale, waxaa laga yaabaa inay ka khayr badan yihiin, oo yey dumarna yasin dumar kale, waxaa laga yaabaa inay ka khayr badan yihiin; hana is ceebeynina, waxna ha iska sheegina, oo ha isugu yeedhina naaneysyo xun. Xumaa inaad magacyo iyo tilmaamo xun isugu yeedhaan kaddib Iimaanka. Qofkaan tawbad keenin [3] waa kuwaas kuwa ah daalimiinta.","[3]. Oo Xaqa u soo laaban oo aan u muujin walaalladi maxabbad, maamuus iyo qalbi san."
4624,49,12,"12. Kuwa (Xaqa) rumeeyow! Ka dheeraada malaha badanki, malaha qaarki waa denbi. Ha is jaasuusina, qaarkiinna yaanay xaman qaar kale; miyuu jecel yahay midkiin inuu cuno hilibka walaalkiis oo mayd ah? Waad naceysaane (naca xanta). Alle ka cabsada (iskana jira xumaha). Hubaal Alle waa Tawbad Aqbal Badane, Naxariis Badan.",""
4625,49,13,"13. Dadow! Waxaanu idinka abuurnay lab (Aadam) iyo dhedddig (Xawwaa), idinkana dhignay shucuub iyo qabaa’il si aad isu aqoonsataan. Hubaal, kan idiinku sharaf badan Alle agti waa kan idiinku dhowris badan (amarrada Alle ee ka jooga xumaha). Hubaal Alle waa wax kasta Oge, Xog Ogaal ah, Xeel Dheer.",""
4626,49,14,"14. Reer miyigii (degganaa Madiinah hareeraheeda) waxay yidhaahdeen: Waanu rumeynay (Xaqa). Dheh: Ma aydaan rumeynin (weli) dhahase, waanu islaamnay (hoggaansannay); waayo Iimaanku weli ma gelin quluubtiinna. Haddaadse adeecdaan Alle iyo Rasuulkiisa, waxba idinkama uu dhimayo ka mid ah acmaashiinna. Hubaal Alle waa Denbi Dhaaf Badane, Naxariis Badan.",""
4627,49,15,"15. Mu’miniintu waa uun kuwa rumeysan Alle iyo Rasuulkiisa, markaas aan shakiyin, una hura maalkooda iyo nafahooda Jidka Alle. Kuwaasi waa kuwa runlowyda ah.",""
4628,49,16,"16. Dheh: Ma waxaad u sheegeysaan Alle (xaalka) diintiinna (iyo camalladiinna) Isagoo Alle og yahay waxaa ku sugan samooyinka iyo waxaa ku sugan arlada. Alle wax walba wuu Og yahay.",""
4629,49,17,"17. Waxay kuugu abaal sheegan inay islaameen darteed. Dheh: Ha iigu abaal sheegannina islaamiddiinna. Bal Alle baa idiinku abaal sheeganaya idinku hanuunintiinna Iimaanka darteed, haddaad run sheegeysaan.",""
4630,49,18,"18. Hubaal Alle baa ogsoon waxa aan muuqan ee ah samooyinka iyo arlada. Alle wuu Arkaa waxaad fashaan.",""
4631,50,1,"1. Qaaf [1]; Waxaan (waa Alle'e) ku dhaartay Qur’aanka Sharafka Badan [2].","[1]. Eeg sharaxa hoose ee Suuradda 2 Al-Baqarah: Aayadda 1.
[2]. Eeg sharaxa hoose ee Suuradda 38: 1"
4632,50,2,"2. Waxayse la yaabeen inuu u yimid dige ka mid ah (Nabi Muxammad). Gaaladu waxay yidhaahdeen: Kanu waa wax la yaab leh.",""
4633,50,3,"3. Ma markaan dhimanno oo aan noqonno carro (miyaa na la soo nooleyn)? (arrin)kaasu waa soo Noqosho Fog.",""
4634,50,4,"4. Waxaan ognahay wuxuu dhulku ka dhimo (jidhkooda). Agtannadana waxaa yaal Kitaab wax walba kooba oo xafidan (Looxa Maxfuudka).",""
4635,50,5,"5. Waxayse beeniyeen Xaqa markuu u yimid, waxayna (gaaladu) ku sugan yihiin xaalad murugsan.",""
4636,50,6,"6. Miyeyna fiirin samada korkooda ah, sidaan u dhisnay oo u qurxinnay, ma laha wax duleello ah?",""
4637,50,7,"7. Dhulkana waanu fidinnay, oo ku sugnay buuro, waxaana ka soo bixinnay dhexdiisa dhir qurxoon oo cayn walba leh.",""
4638,50,8,"8. Tusmo iyo waano u ah addoon kasta u soo noqda (Alle) oo tawbad keen badan.",""
4639,50,9,"9. Waxaanu ka soo dejinnaa daruuraha biyo (roob) barakaysan, oo aan ku soo saarnaa beero iyo baad.",""
4640,50,10,"10. Iyo geedo timireed dhaadheer leh fiido wax ka soo dhashaan oo is dul saaran.",""
4641,50,11,"11. Risiq ay leeyihiin addoomaha (Alle). Waxaana ku nooleynaa (biyahaa) dhul dhintay. Sidaasoo kale bay ahaan soo bixinta (Qiyaamada).",""
4642,50,12,"12. Qolodii Nuux baa beeniyey hortood [3], iyo qoladii ceelkii (Azerbaijan) iyo Thamuud.","[3]. Waa ka hor gaalada reer Makkah."
4643,50,13,"13. Iyo Caad iyo Fircoon iyo Luud walaalihi.",""
4644,50,14,"14. Iyo reer hawdkii (loo diray Nabi Shucayb) iyo qolodii Tubbac (ee Yaman); dhammaan waxay beeniyeen Rususha, waxaana ku dhacay gooddigeyga.",""
4645,50,15,"15. Ma Waxaan ku daalnay abuuristii hore? Mayee, waxay ka shakisan yihiin abuuris cusub (Aakhirada).",""
4646,50,16,"16. Waxaan dhab ahaan abuurnay aadmiga, waana ognahay waxay naftiisu kula hadasho. Waxaana (waa Alle'e oo ku kooba Ogaal iyo Awood ahaan ama malaa’igtiisa) uga dhownahay xididka dhuunta.",""
4647,50,17,"17.Markay labada qorayaal (malaa’igta wax qoreysa) ku kulmi, iyagoo ka kala fadhiya dhinaca midig, iyo dhinaca bidix (ee qofka).",""
4648,50,18,"18. Ma jiro eray (aadmiga) ka soo baxa, oo uusan ag joogin ilaaliye (malag) u diyaar ah (inuu qoro).",""
4649,50,19,"19. Waxaa u iman sakaraadka mowdka oo xaq ah: kaasi waa waxaad ka carareysay.",""
4650,50,20,"20. Buunkii (Qiyaamana) waa la afuufi - kaasu waa Maalinkii laysu yaboohay.",""
4651,50,21,"21. Naf walbana waxay iman iyadoo uu la socdo (labo malag) mid hoggaaminaya iyo mid ku markhaati furaya.",""
4652,50,22,"22. (Waxaa la odhan): Waad ka dhoohnayd arrinkan, haatanse kaa qaadnay daboolkaagii, marka araggaagu maanta waa xoog badan yahay.",""
4653,50,23,"23.(Malaggii) la xidhiidhayna wuxuu odhan: Kani waa waxa agteyda ku diyaarka ah.",""
4654,50,24,"24. (Alle wuxuu odhan) Ku tuura Naar mid kastoo abaal dhac badan, madax adag.",""
4655,50,25,"25.Khayr diide ah, xadgudbe, shaki qabeen.",""
4656,50,26,"26. Ee yeelay la jirka Alle, ilaah kale, oo ku tuura cadaab daran.",""
4657,50,27,"27. (sheydaankii) la xidhiidhay wuxuu odhan: Rabbigayow! Anigu ma aanan u horseedin xadgudub, isagaase naf ahaantiisa ku sugnaa habow fog.",""
4658,50,28,"28. (Alle) wuxuu odhan: Ha ku doodina Hortayda, waxaana horay idiinku soo diray gooddiga.",""
4659,50,29,"29. Qowlka iga soo fulaa lama beddelo, mana dulmiyo Addoomaha.",""
4660,50,30,"30. Maalinta aan ku odhan Jahannama: Ma buuxsantay? Oo markaa ay dhihi: Ma jiraan wax dheeraad ah oo la soo wado?",""
4661,50,31,"31. Oo Jannada loo soo dhoweyn kuwa ka dhowrsada xumaha, iyadoo aan fogeynba.",""
4662,50,32,"32. Kani waa waxa loo yaboohay qof walboo tawbad keen badan, dhowra (ballanka iyo wax kastoo Alle u dhoweyn).",""
4663,50,33,"33.Kan ka baqa Raxmaanka sir 'iyo caadba' oo la yimaada qalbi tawbad keen badan.",""
4664,50,34,"34. (Waxaa lagu odhan), ""Ku gala nabad (Jannada); kaasi waa Maalinka waaridda"".",""
4665,50,35,"35.Waxay ku leeyihiin 'Jannada' gudaheeda waxay doonaan - waxaana u heynaa weliba wax intaa ka badan [4].","[4]. Waa raalli ahaansho dhan ee xagga Alle ah iyo eegidda Wejigiisa Sharafta Badan."
4666,50,36,"36. Badanaa inta fac aan halaagnay iyaga hortood, kuwaasoo ahaa kuwo ka xoog badan oo dhulalka xulay. Ma jirto meel (Alle) laga magan galo oo looga cararo.",""
4667,50,37,"37. Arrinkani waxaa hubaal ugu sugan waano kan qalbi leh ama maqalka raariciya isagoo baraarugsan.",""
4668,50,38,"38. Waxaanu dhab ahaan ku abuurnay samooyinka iyo arlada iyo waxa u dhexeeya lix maalmood namana soo gaarin wax daal ah.",""
4669,50,39,"39. Ee u samir waxay leeyihiin, kuna tasbiixso Ammaanaha Rabbigaa ka hor qorrax soo baxa iyo ka hor intaanay dhicin.",""
4670,50,40,"40. Habeenka in ka mid ahna ku tasbiixso Ammaanahiisa iyo salaadaha ka dambow.",""
4671,50,41,"41. Dhageyso Maalinka markuu dhawaaquhu ka dhawaaqi meel dhow.",""
4672,50,42,"42. Maalinka ay maqli qaylo Xaq ah, kaasu waa Maalinka soo bixinta (Qiyaame).",""
4673,50,43,"43. Annagaa (Alle ah) xaqiiq wax nooleyna waxna dhinsiinna; waana Xaggayaga meel noqodka dambe (Aakhirada).",""
4674,50,44,"44. Maalinta uu dhulku ka dillaaci gaballo hoostooda, markaasay dhaqso ku soo bixi, kaasu waa soo kulmin noo fudud.",""
4675,50,45,"45. Annagaa ogsoon waxay (gaaladu) leeyihiin; adiguna ma ahid mid qasab ku leh. Ee ku waani Qur’aanka kan ka cabsada Gooddigayga.",""
4676,51,1,"1. Waxaan ku dhaartay (dabeylaha) boorka kiciya [1].","[1]. Ad-Daariyaat: Dabeylaha boorka kiciya."
4677,51,2,"2. Iyo (duruuraha) xambaarsan culayska (roobka).",""
4678,51,3,"3. Iyo doonyaha sida fudud ugu socda (badaha).",""
4679,51,4,"4. Iyo kuwaa (malaa’igta) ku qaybiya (risiqa, roobka, iwm) Amarkeenna.",""
4680,51,5,"5. (Dadow) waxa la idiinku gooddin (Qiyaamada, Xisaabta) xaqiiq waa run.",""
4681,51,6,"6. Abaalmarintuna (jaazeynta Aakhiro) waa la hubaa inay dhaceyso.",""
4682,51,7,"7. Waxaan kaloo (waa Alle'e) ku dhaartay samada quruxda iyo waddooyinka leh,",""
4683,51,8,"8. Waxaad idinku (dadow) kaga sugan tihiin (Nabiga iyo Qur’aanka) hadal kala duwan .",""
4684,51,9,"9. Waxaa laga duwaa (Qur’aanka iyo Nabiga) kan isaga iska duwa.",""
4685,51,10,"10. Nacladi ha ku dhacdo beenalayaasha mala awaalka badan.",""
4686,51,11,"11. Kuwa ku sugan guluf (colaadeed) ee iyagu maahsan (ka maahsan Aakhirada).",""
4687,51,12,"12. Waxay weydiin: Waa goorma Maalinta Abaal marintu (Jaazeyntu)?",""
4688,51,13,"13. Waa Maalinta Naarta lagu gubi.",""
4689,51,14,"14. Dhadhamiya cadaabkiinna. Kanu waa waxaad degdegsanayseen.",""
4690,51,15,"15. Hubaal kuwa ka dhowrsada xumaha waxay ku sugnaan beero iyo ilo (Janno).",""
4691,51,16,"16. Iyagoo qaadan waxa uu Rabbigood siiyey. Waxay ahaayeen horay sama falayaal.",""
4692,51,17,"17. Waxay seexan jireen habeenkii wax yar ma ahee [2].","[2]. Macnaha qayb ka mid ah bay u qoondeyn jireen salaatu leyl, cishaha kaddib ama Aakhiru leylka."
