"Translation Info:
#---------------------------
4890,54,44,"Же болбосо алар «Биз жеңилгис жамаатпыз» дешеби?!",""
4891,54,45,"Жакында жеңилишет жана аркасына (карабай) качышат.[1]","[1] Бул дагы моожиза аяттардын бири. Анткени, бул аят Меккеде: мусулмандар алсыз болгон маалда түшкөн. Арадан көп өтпөй алар Мединага хижрат кылып, кубаттуу үммөткө айланышат. Алар менен Курайш каапырларынын ортосунда болгон «Бадр» согушунда каапырлар жеңилип, аркасына карабай качышат."
4892,54,46,"Жок! (Алар муну менен кутулбайт!) Кыямат – аларга (азап) убада кылынган Күн! Кыямат(тын азабы) улуу жана ачуураак!",""
4893,54,47,"Чынында, күнөөкөрлөр адашуучулукта жана азапта.",""
4894,54,48,"Жүзү менен отко сүйрөлгөн күнү (аларга): «Тозок азабын таткыла!» (деп айтылат).",""
4895,54,49,"Биз бардык нерсени тагдыр-өлчөм менен жаратканбыз.",""
4896,54,50,"Биздин буйругубуз көз ирмем сыяктуу бир гана («Бол!» деген сөздөн турат).[1]","[1] Б.а. "" Эгер Биз бир нерсени жасоону кааласак, бир гана ""Бол!"" деген сөз жетиштүү. Айтылаар замат көз ирмемде ар кандай иш болуп калат."
4897,54,51,"Биз силерге окшогондорду(н көбүн) кыйратканбыз. Эстеген бирөө барбы?",""
4898,54,52,"Алардын бардык иштери (периштелер жазган) китептерде бар.",""
4899,54,53,"Жана бардык чоң-кичине (нерселер) жазылган.",""
4900,54,54,"Чынында, такыба адамдар бейиштерде жана дайралард(ын боюнд)а.",""
4901,54,55,"Кудуреттүү Падышанын алдындагы чыныгы (бардык ырахат-жыргалы бар) мажилисте.",""
4902,55,1,"Ар-Рахман.",""
4903,55,2,"Куранды таалим берди,",""
4904,55,3,"Инсанды жаратты,",""
4905,55,4,"(Жана) ага баянды – сөздү үйрөттү.",""
4906,55,5,"Күн дагы, Ай дагы (Аллах койгон) эсеп менен (айланат).",""
4907,55,6,"Жылдыз дагы, дарак дагы (Раббисин таанып, Ага) сажда кылат.",""
4908,55,7,"(Аллах) асманды бийик көтөрдү жана (жерге) адилеттүүлүк орнотту.",""
4909,55,8,"Таразада кыянат кылбагыла деп.",""
4910,55,9,"Адилет менен өлчөгүлө жана таразадан «кымтып» калбагыла!",""
4911,55,10,"Ал жерди калк-калайык[1] үчүн (мекен) кылды.","[1] «Калк-калайык» деген сөз инсандарга гана чектелбейт."
4912,55,11,"Анда (ар түрдүү) мөмөлөр жана бүчүр түйгөн курмалар,",""
4913,55,12,"Кылкандуу дандар жана жыпар жыттуу гүлдөр бар!",""
4914,55,13,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы жакшылыгын жалган дей аласыңар?!",""
4915,55,14,"Ал инсанды (Адам-Атаны) чопо сыяктуу кургак ылайдан жаратты.[1]","[1] Аллах таала Өз периштеси аркылуу жердин ар кайсы жеринен ылай алдыртып, Адам алейхи саламды жасаганда, ага Өзүнүн Рухунан үйлөп жан киргизгенге чейин, черткенде добуш чыгарган чопо сыяктуу кургак болуп турган. (Бухарий, Муслим. Абу Дауд: 2/525, Термизий: «Тафсийру суратил Бакара», Ибнул Касир, Ахмад: 5/338)"
4916,55,15,"Жин-Иблисти болсо, оттун жалынынан жаратты.[1]","[1] Демек, инсан өзүнүнн табиятын сактап, чыныдай таза жана ыйман-ишенимде жердей салмактуу болсо, оттой ойт берме, жеңил шайтандан сактана алат."
4917,55,16,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4918,55,17,"Ал эки чыгыш менен эки батыштын[1] Раббиси.","[1] Күндүн чыгыш жана батыш орду жаз-жай айларында башка, күз-кыш айларында башка болот. Бул аятта эки чыгыш, эки батыш делгенинин себеби ушул болсо ажеп эмес."
4919,55,18,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4920,55,19,"Ал деңиз менен дайраны(н суусун) аралаштырды.",""
4921,55,20,"(Бирок), ортосунда (Аллах койгон) тосмо бар: өтүшпөйт.[1]","[1] Жер шарынын кээ бир жеринде деңиз менен дайра суусу аралашып турат. Бирок, Аллахтын кудурети менен деңиз суусунун шору дайра суусуна, дайра суусунун шириндиги деңиз суусуна таасир этпейт. Дагы караңыз: 25-сүрө, 53-аят."
4922,55,21,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4923,55,22,"Алардан (Аллах) берметтерди, шуруларды чыгарат.",""
4924,55,23,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4925,55,24,"(Адам колу менен) жасалган деңиздеги тоо сыяктанган кемелер дагы (чынын айтканда) Анын мүлкү.",""
4926,55,25,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4927,55,26,"Жер жүзүндөгү бардык нерсе жок болуучу.",""
4928,55,27,"Бир гана улуу-урматтуулук Ээси болгон Раббиңдин Жүзү түбөлүк!",""
4929,55,28,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4930,55,29,"Асмандагы жана жердегинин бардыгы Андан (жардам, ырыскы) сурашат. Ал ар күн сайын иш үстүндө.",""
4931,55,30,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4932,55,31,"Эй, инсандар жана жиндер! Силер(ден эсеп алуу) үчүн бошой алабыз![1]","[1] Анткени ушул эки макулук гана Кыяматта сот-суракка тартылат."
4933,55,32,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4934,55,33,"Эй, инсандар менен жиндер жамааты! Эгер асмандар менен жердин чекараларынан чыгып кете алсаңар – кете бергиле. (Аллахтан) уруксат (же кубат) берилмейинче чыга албайсыңар!",""
4935,55,34,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4936,55,35,"Силерге оттун жалыны менен (эритилген) жез жиберилет жана (бири-бириңерге) жардам бере албай каласыңар.",""
4937,55,36,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4938,55,37,"Эгер (Кыямат келип) асман жарылса, кызыл гүлдүн түсүндөй кайнак майга айланат!",""
4939,55,38,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4940,55,39,"Ал күндө инсандар менен жиндердин күнөөсү (периштелер тарабынан) суралбайт.[1]","[1] ففي ذلك اليوم لا تسأل الملائكة المجرمين من الإنس والجن عن ذنوبهم. (Тафсийрул Муяссар)"
4941,55,40,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4942,55,41,"Күнөөлүүлөр өңүнөн эле таанылып турат. Анан алардын маңдай көкүлүнөн жана тамандарынан кармалат (дагы, тозокко ташталат).",""
4943,55,42,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4944,55,43,"Күнөөлүүлөр жалган деген тозок – ушул.",""
4945,55,44,"Алар тозок менен «хамимдин» арасында айланышат.[1]","[1] Токтоосуз күйгүзүлүп, суусаганда «хамим» деп аталган кайнак суу ичирилет."
4946,55,45,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4947,55,46,"Ал эми, Раббисинин алдында (сурак берип туруудан) корккондорго эки бейиш-бак берилет.[1]","[1] Бири сооп иш жасаганы үчүн, экинчиси Раббисинин алдындагы сурактан коркуп жаман ишти таштаганы үчүн."
4948,55,47,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4949,55,48,"Эки бак тең бутактуу.[1]","[1] Б. а. мөмөлүү бутактары көп."
4950,55,49,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4951,55,50,"Экөөндө тең агып турган булактар!",""
4952,55,51,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4953,55,52,"Экөөндө тең жуп-жуптан ар түркүн мөмөлөр бар.",""
4954,55,53,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4955,55,54,"(Бейиш ээлери) ичилиги жибек төшөктөргө жөлөнүп отурушат. Эки бейиштин тең мөмөлөрү ийилген.",""
4956,55,55,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4957,55,56,"Ал төшөктөрдө инсандын да, жиндин да колу тийбеген жана көзүн (жат эркектен) сактаган үр кыздар бар.",""
4958,55,57,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4959,55,58,"Ал үр кыздар жакут-маржан сыяктуу!",""
4960,55,59,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4961,55,60,"Жакшылыктын жообу (ушундай) жакшылыктан башка эмес.",""
4962,55,61,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4963,55,62,"Эки бейиштен ылдыйраакта дагы эки бейиш бар.[1]","[1] Өйдөңкүсү алтын эле мунусу накта күмүштөн! (Садий)."
4964,55,63,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4965,55,64,"Эки (күмүш) бейиш тең жашыл түстө.",""
4966,55,65,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4967,55,66,"Экөөндө тең атырылган булактар!",""
4968,55,67,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4969,55,68,"Экөөсүндө тең мөмөлөр, курмалар жана анарлар!",""
4970,55,69,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4971,55,70,"Бейиштердин бардыгында татынакай, ай чырайлуу селкилер!",""
4972,55,71,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4973,55,72,"Үр кыздар бар, (күн тийбеген) чатырларда сакталган!",""
4974,55,73,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4975,55,74,"Аларга мурда эч бир жиндин, эч бир адамдын колу тийбеген.",""
4976,55,75,"Эми (эй, инсандар жана жиндер), Раббиңердин кайсы нээматын жалган дей аласыңар?!",""
4977,55,76,"Жашыл тыштуу жаздыктарга, кооз-көркөм килемдерге жамбашташат.",""
4978,55,77,"Раббиңердин дагы кайсы жакшылыгын жалган дей аласыңар?!",""
4979,55,78,"Улуулуктун жана урматтуулуктун Ээси – Раббиңдин ысымы таберик!",""
4980,56,1,"(Кыяматтык) окуя болгондо...",""
4981,56,2,"Анын болгонун эч ким «жалган» дей албайт.",""
4982,56,3,"Ал төмөндөтүүчү, бийиктетүүчү.[1]","[1] Куранда кыяматтын бир нече аталыштары келген. Алардын бири Вакеьа. Кыямат келип калганда, анын белгилерин, коркунучтарын өз көзү менен көргөн бардык акыл-эстүүлєр ага ишенишет. Бирок, ошого чейин эле (бул дүйнөдө) Аллaх тааланын сурагынан коркуп, адал жашагандардын кадыры ал күндө бийик болот. Ишенбей, арам жашагандар төмөн, кор жашоого кабылат."
4983,56,4,"Жер катуу силкинип, титирегенде...,",""
4984,56,5,"Тоолор дагы талкаланып,",""
4985,56,6,"чаң-тозонго айланганда...,",""
4986,56,7,"Жана силер (төмөндөгү) үч тайпага бөлүнгөндө:",""
4987,56,8,"Оң тарап ээлери. Оң тарап ээлери кандай (бийик даража)!",""
4988,56,9,"Жана сол тарап ээлери. Сол тарап ээлери кандай (төмөн даража)!",""
4989,56,10,"Алдыңкылар – алдыңкылар.",""
4990,56,11,"Ошолор (Аллахка) жакын болгондор![1]","[1] Үч тайпанын биринчиси, амал баракчасы (китеби) оң тарабынан берилген оң тарап ээлери, экинчиси амал баракчасы сол тарабынан берилген сол тарап ээлери. Ал эми үчүнчүсү - эң бактылуу адамдар. Алар - алдыңкылар! Алар Жалгыз Аллахка ибадат кылууда ар дайым алдыңкы сапта турган пайгамбарлар, олуялар, салихтер,шейиттер. Алар бейишке да эң алдыңкы болуп киришет."
4991,56,12,"Алар «Наим» (нээматы эң көп) бейиштерде болушат.",""
4992,56,13,"Мурунку коомдордон болгон көптөгөн жамааттар.",""
4993,56,14,"Акыркылардан азыраак жамааттар (түшөт).",""
4994,56,15,"Алар (асыл таштар аралаш) токулган сөрүлөрдө",""
4995,56,16,"жамбаштап, бири-бирине бетмаңдай (сүйлөшүп) отурушат.",""
4996,56,17,"(Алардын кызматында) түбөлүк жаш жигиттер тегеренип жүрүшөт,",""
4997,56,18,"Таттуу шарап толтурулган, көзөлөрү, кумуралары, чөйчөктөрү менен.",""
4998,56,19,"Ал шараптан алардын баштары оорубайт жана мас болушпайт.",""
4999,56,20,"(Кызматчы жигиттер, алар) тандаган мөмөлөр менен,",""
5000,56,21,"табити каалаган (ар түрдүү, бышкан) куш эттери менен (тегеренип жүрүшөт).",""
5001,56,22,"Жана (алар үчүн) бакыраң көз үр кыздар бар.",""
5002,56,23,"(Седепте) жашынган бермет сыяктуу!",""
5003,56,24,"Жасаган (сооп) иштеринин сыйлыгына!",""
5004,56,25,"(Бейиштегилер) ал жерде маанисиз жана уят (күнөө) сөздөрдү угушпайт.",""
5005,56,26,"Бир гана «салам-салам» (деген) сөздөрдү угушат.",""
5006,56,27,"Оң тарап ээлери. Оң тарап ээлери не деген (бакыт)!",""
5007,56,28,"(Алар) тикенсиз «Сидр»[1] дарагынын арасында,","[1] ""Сидр"" деген жыпар жыттуу бирок, тикенектүү дарак бар. Ал эми бейиштеги Сидр дарагы ушуга окшогон эле жыпар жыттуу, а бирок тикенексиз болот."
5008,56,29,"Мөмөлүү банан бактарында,",""
5009,56,30,"Жайылган (кенен) көлөкөлөрдө,",""
5010,56,31,"(Шар) аккан суулар(дын боюн)да,",""
5011,56,32,"Көп мөмө-жемиштердин ичинде",""
5012,56,33,"Түгөнбөгөн, үзүлбөгөн[1]","[1] Бул дүйнөнүн мөмөлөрү кыш мезгилинде түгөнүп калат. Ал эми бейиште, кыш, суук деген жок. Мөмө-жемиштер эч түгөнбөй бышып турат."
5013,56,34,"(Жана) балпайган (жумшак, жибек) төшөктөрдө!",""
5014,56,35,"Биз аларды (бейиштеги үр кыздарды) өзгөчө жаратуу менен жараттык.[1]","[1] Аллах таала аларды ошол турпатында жараткан.Алар дүйнө сулуулары сыяктуу оболу кичинекей секелек болуп, анан чоңоюшкан эмес."
5015,56,36,"Биз аларды бикир[1] кылып жаратып,","[1] Бикир – күйөөгө тийбеген кыз."
5016,56,37,"Бир тегиз куракта жана өтө сүймөнчүк (назик) кылып койдук,",""
5017,56,38,"Оң тарап ээлери үчүн.",""
5018,56,39,"Алар (оң тарап ээлери) абалкылардан болгон жамааттар.",""
5019,56,40,"Акыркылардан болгон жамааттар.",""
5020,56,41,"Жана сол тарап ээлери. Сол тарап ээлери кандай (төмөн даража)!",""
5021,56,42,"Алар «самум» менен «хамимдин!»[1] ичинде","[1] «Самум» – бул тозоктогу ысык шамал, ал эми «хамим» – кайнаган суу"
5022,56,43,"жана кап-кара түтүндүн «көлөкөсүндө»!",""
5023,56,44,"Анын салкыны да жок, көркү да жок.",""
5024,56,45,"Алар мурда(гы жашоосунда) арамкор адамдар эле.",""
5025,56,46,"Алар үзгүлтүксүз, чоң күнөөлөрдү жасашкан.",""
5026,56,47,"Жана «Биз өлүп топурак жана (чириген) сөөк болуп калсак деле кайра тирилет бекенбиз?",""
5027,56,48,"Ата-бабаларыбыз дагы (кайра тирилет бекен?)» – дешкен.",""
5028,56,49,"(Аларга айт): «Чынында, абалкылар дагы, акыркылар дагы,",""
5029,56,50,"Белгиленген күндүн убадасына чогултулат.",""
5030,56,51,"Кийин, эй, акыретти «жалган» деп адашкандар,",""
5031,56,52,"«Заккум» дарагын(ын ачуу, тикенектүү «мөмөсүн») жейсиңер!",""
5032,56,53,"Аны менен курсагыңарды толтуруп,",""
5033,56,54,"Үстүнөн кайнак суу ичесиңер.",""
5034,56,55,"Суусаган төө сыяктуу (жуткунуп) ичесиңер!»",""
5035,56,56,"Алардын Кыяматтагы «сыйтамагы» – ушул!",""
5036,56,57,"(Оо, инсандар!) Силерди биз жаратканбыз, ишенгиле!",""
5037,56,58,"Өзүңөр агызган бел суу жөнүндө ойлоп көрдүңөрбү?",""
5038,56,59,"Аны (адам кылып) өзүңөр жаратып аласыңарбы же биз жаратабызбы?",""
5039,56,60,"Силердин араңардагы өлүмдү да Биз тагдыр кылганбыз жана Биз алсыз эмеспиз,",""
5040,56,61,"Силерге окшогондорду (кыйратып башка элге) алмаштырууга жана (Кыяматта) силерге белгисиз абалда кайра жаратууга.",""
5041,56,62,"Билесиңер го, (Аллах жасаган) абалкы жаратууну. Эсиңерге келбейсиңерби?![1]","[1] Аллах силерди экинчи ирет ошондой эле жарата алат."
5042,56,63,"Өзүңөрдүн эгиндериңерге карабайсыңарбы:",""
5043,56,64,"Аны өзүңөр өндүрдүңөрбү же Биз өндүрдүкпү?",""
5044,56,65,"Эгер кааласак Биз аны кууратып коймокбуз. Анан силер таңыркаган бойдон кайгырып:",""
5045,56,66,"«Чынында биз зыянга баттык!",""
5046,56,67,"(Ырыскыдан) кол жууп калдык!» - демексиңер.",""
5047,56,68,"Ичип жаткан сууңарга карабайсыңарбы:",""
5048,56,69,"Аны булут арасынан силер түшүрдүңөрбү же Биз түшүрдүкпү?!",""
5049,56,70,"Эгер кааласак Биз аны туздуу кылып коймокбуз. Шүгүр кылбайсыңарбы?!",""
5050,56,71,"Өзүңөр жагып жаткан отко байкоо салдыңарбы?",""
5051,56,72,"Анын (отун болгон) дарагын өзүңөр жаратып алдыңарбы же Биз жаратып бердикби?",""
5052,56,73,"Биз жаратканбыз аны, (Кыяматтагы тозок отунан) эскерме иретинде жана мусапырлар пайдаланышы үчүн.",""
5053,56,74,"Эми (оо, Мухаммад) Улук Раббиңдин ысымын (кемчилдиктүү сыпаттардан) аруула!",""
5054,56,75,"Мен жылдыздардын (баткандагы жана чыккандагы) орду менен ант ичемин.",""
5055,56,76,"Бул өтө улук ант, эгер билсеңер.",""
5056,56,77,"Ал – Улук Куран!",""
5057,56,78,"Сакталган-жашыруун Китепте![1]","[1] Бул китеп Лавхул Махфуз. Ал периштелердин колунда сакталган жана инсаният менен жиндерден жашыруун болгон Тагдыр Китеби."
5058,56,79,"Аны (Куранды) таза адамдар гана кармайт.[1]","[1] Б.а. Куранды ширктен таза жана даараттуу адамдар гана кармайт."
5059,56,80,"Ал – ааламдардын Раббиси тарабынан түшүрүлгөн.",""
5060,56,81,"Силер бул (Улук) Сөздү баалабайсыңарбы?!",""
5061,56,82,"Аны «жалган» деп, четке кагууну өнөр-ырыскы кылып аласыңарбы?!",""
5062,56,83,"(Эгер бир жакыныңардын) жан(ы) алкымга келсе,",""
5063,56,84,"Ошондо (колуңардан эч нерсе келбей) карап каласыңар.",""
5064,56,85,"(Анткени), аларга (илим-кудуретибиз жана периштелерибиз менен) силерге караганда Биз жакыныраакпыз. Бирок, силер (аларды) көрбөйсүңөр.",""
5065,56,86,"Эгер силер (өлбөс жана) эсеп бербес болсоңор,",""
5066,56,87,"(Алкымына келген) жанды кайтаргылачы кана, эгер чынчыл болсоңор?!",""
5067,56,88,"Эми эгер (жаны алкымга келген) адам алдыңкылардан болсо,",""
5068,56,89,"(Ага наркы дүйнөдө) ырахат, жыргал жана «Наим» бейиши даяр!",""
5069,56,90,"Ал эми ал оң тарап ээлеринен бири болсо,",""
5070,56,91,"Анда сага (эй жаны алкымына келген пенде), оң тарап ээлеринин саламы болсун!",""
5071,56,92,"Эгерде ал адашкан жана (Куранды) «жалган» дегендерден болсо,",""
5072,56,93,"Ага кайнак суудан «сыйтамак» берилип,",""
5073,56,94,"Тозокко ташталат!",""
5074,56,95,"Чынында бул (айтылгандар) эч күмөнсүз Акыйкат.",""
5075,56,96,"Демек, Улук Раббиңдин ысымын аруулагын (ар убак)!",""
5076,57,1,"Аллахка асмандардагы жана жердеги бардык нерселер тасбих айтат. Ал – Кудуреттүү, Даанышман.",""
5077,57,2,"Асмандар менен жердин мүлкү Ага таандык. Ал тирилтет жана өлтүрөт. Ал – ар кандай нерсеге Кудуреттүү.",""
5078,57,3,"Ал эң абалкы жана эң акыркы, эң жогорку жана эң терең. (Ошондуктан) Ал бардык нерсени Билүүчү.",""
5079,57,4,"Ал асмандар менен жерди алты күндө жаратып, кийин Арштан Бийик болду. Ал жерге кирген жана жерден чыккан, асмандан түшүп жаткан жана ага көтөрүлүп жаткан бардык нерселерди билет. Силер кайда болбогула, Ал силер менен бирге.[1] Аллах силердин (бардык) амалыңарды Көрүүчү.","[1] Аллах тааланын бирге болушу Заты менен эмес, ар нерсени камтыган илими менен."
5080,57,5,"Асмандар менен жер мүлкү Ага таандык. Бардык иштер Аллахка кайтат.[1]","[1] Жакшы-жаман иштердин бардыгы Аллахтын периштелери тарабынан жазылып, ээси менен кошо Акыретке – Аллахтын алдына барат жана Аллах ошол иштерге карап, пендесине жаза же сыйлык берет."
5081,57,6,"Жана Ал түндү күндүздүн ичине, күндүздү түндүн ичине киргизет.[1] Ал көөдөндөрдөгү сырларды Билүүчү.","[1] Түндүн сааттарын күндүзгө киргизгенде күн узарат: жаз-жай мезгилдери келет. Ал эми, күндүздүн сааттарын түнгө киргизгенде түн узарып, күз-кыш айлары келет."
5082,57,7,"(Оо, адамдар!) Аллахка жана пайгамбарына ыйман келтиргиле жана Аллах халифа-орунбасар кылган нерселерден[1] (Аллахтын Жолуна) садака кылгыла. Силерден ким ыйман келтирсе жана садака кылса, аларга чоң сыйлыктар бар.","[1] Ар бир адамдын байлыгы чынында Аллахтын мүкү. Аллах ал адамды Өз мүлкүнө убактылуу орунбасар кылып койгон."
5083,57,8,"Силерге не болгон, пайгамбар Раббиңерге ыйман келтирүүгө чакырып турса да, Аллахка ыйман келтирбей жатасыңар?! Эгер ыймандуу болсоңор, ал убадаңарды алган эле го?!",""
5084,57,9,"Ал силерди караңгылыктардан Нурга чыгаруу үчүн пендесине (Мухаммадга) анык аяттарды түшүрдү. Аллах силерге өтө Ырайымдуу, Мээримдүү.",""
5085,57,10,"Силерге не болду, Аллах жолунда садака кылбайсыңар?! Акыры, асмандар жана жер мурасы Аллахка таандык го! Силердин эч кимиңер «Фатхтан»[1] мурун садака кылгандарга жана согушкандарга теңеле албайт. Алардын даражасы (фатхтан) кийин садака кылып, согушкандардан алда канча жогору. Ошентсе да, Аллах бардыгына сооп-сыйлык (бейиш) убада кылган. Аллах ишиңерден Кабардар.","[1] ""Фатх"" - бул мусулмандардын Меккени алуулары. Ошого чейин мусулмандар оор абалда болгон. Мекке фатх кылынгандан кийин саясий-экономикалык абал оңолгон."
5086,57,11,"Ким Аллахка (өзүнүн адал мүлкүнөн) жакшынакай карыз берсе,[1] ага ашыкчасы менен кайтарат жана ага улук сооп (бейиш) бар.","[1] Аллахтын жолуна жумшаса."
5087,57,12,"Сен ал (Кыямат) күнү, ыймандуу эркектер менен ыймандуу аялдардын алдыларынан жана оң капталдарынан (ыйман) нурлары жарытып баратканын көрөсүң. (Ошондо аларга «Эй, момундар!) Силерге бул күндөгү куш кабар: астынан дарыялар аккан бейиштер! Анда түбөлүк каласыңар! Бул – улук жеңиш!» (деп айтылат).",""
5088,57,13,"Ал күндө мунафык эркектер менен мунафык аялдар ыймандуу пенделерге «токтой тургулачы, нуруңардан бир аз алалы?!» - дешет. «Жоголгула артыңарга – деп айтылат аларга – башка нур издегиле, (эгер таба алсаңар!»). Анан алардын ортолоруна эшиги бар тосмо коюлат. Ал эшиктин ичи (ыймандуулар тарабы) ырайым-бейиш, сырты: (мунфыктар) тарабы болсо, азап-тозок.",""
5089,57,14,"(Мунафыктар) айтышат: «(Дүйнөдө) силер менен бирге эмес белек?! «Ооба. (Сыртыңардан гана биз менен бирге (мусулман) болгонсуңар). Бирок, (мунафыктык менен) өзүңөрдү азгырып, (Исламга зыян келишин) күтүп, шектенгенсиңер жана силерди, Аллахтын буйругу (өлүм) келгенге чейин жалганчы кыялдар алдаган. Шайтан дагы силерге Аллах жөнүндө жалган сүйлөгөн» дешет (ыймандуулар).",""
5090,57,15,"Эми ал (силер азапка салынчу) күнү силерден да, каапырлардан да фидья[1] (кабыл) алынбайт. Жайыңар тозок! Ошол гана силерге ылайык! Кандай жаман орун!","[1] Фидия - Азап-жазадан кутулуу үчүн төлөнө турган нерсе."
5091,57,16,"Ыймандуу адамдар үчүн, мурдагы китеп элдери сыяктуу болбой, жүрөктөрү Аллахтын зикири менен (Андан) түшкөн Акыйкатка муюган мезгил келбеди бекен! Аларга (китеп элдерине каапырчылык) доору узун болуп, жүрөктөрү катып калган эле. Алардын көпчүлүгү бузукулар.",""
5092,57,17,"Билип алгыла, чынында Аллах өлүк жерди (жамгыр менен) тирилтти. Акылыңарга келээрсиңер деп (кудуретибизге) далилдерди (ушинтип) баян кылдык.",""
5093,57,18,"Албетте, садака кылган эркектер менен садака кылган аялдарга жана Аллахга жакшына карыз бергендерге (Аллах) ашыгы менен кайтарат. Жана аларга улуу сыйлык (бейиш) бар.",""
5094,57,19,"Аллахка жана пайгамбарына ыйман келтиргендер, ошолор гана сыддыктар![1] Шейиттерге болсо, Раббисинин алдында (өзгөчө) сооптору жана нурлары бар! Ал эми, капыр болуп, Биздин аяттарыбызды «жалган» дегендер – алар тозок ээлери!","[1] Ыйман-амалы жана илими жогорку деңгээлдеги адамдар."
5095,57,20,"Билип алгыла: Дүйнө жашоосу оюн-тамаша, зыйнат-жасалга, өз араңарда менменсинүү, мал-мүлк жана бала-чаканы көбөйтүүдөн гана турат. Анын мисалы жамгыр сыяктуу: ал өстүргөн нерселер дыйканды сүйүнтөт. Кийин (убактылуу) кулпурат. Андан кийин сен анын саргарганын көрөсүң. Андан кийин кургак чөпкө айланат. Акыретте (убактылуу дүйнөгө азгырылгандарга) катуу азап жана (ыймандууларга) Аллахтан кечирим жана ыразылык бар. (Ошентип) Дүйнө жашоосу азгырык матаадан[1] башка эмес.","[1] ""Матаа"" арабча ""мутьа"" - пайдалануу деген сөздөн алынган. Адам перзенти напсине азгырылып, ""пайда-пайда"" деп, жуткунуп жүрүп акыретти унутуп калат."
5096,57,21,"(Эй, момундар!) Раббиңердин кечиримине жана кеңдиги асман менен жердей болгон бейишке шашылгыла! Ал Аллахка жана Анын пайгамбарларына ыйман келтиргендер үчүн даярдалган. Бул – Аллахтын пазилети. Аны каалаган пенделерине берет. Аллах улук пазилет Ээси.",""
5097,57,22,"Жердеги жана өзүңөрдөгү ар бир апаат-кырсык, Биз аны болтурганыбызга чейин эле (Лавхул-Махфуз деген) китепте жазылып калган. Бул Аллах үчүн жеңил.",""
5098,57,23,"(Мал-дүйнө, ден-соолук ж.б.у.с.) нерселер силерден кеткени себептүү капаланбашыңар үчүн жана силерге келген нерсеге сүйүнүп-көөп кетпешиңер үчүн (Аллах бардыгын мурдатан Лавхул-Махфузга жазып койгон). Аллах ар бир текебер-мактанчаакты сүйбөйт.",""
5099,57,24,"Ошолор (садакадан) сараңдык кылышат жана адамдарды дагы сараңдыкка буюрушат. Ким (садакадан) жүз үйрүсө, (билип алгыла) Аллах – Беймуктаж, Макталган.",""
