"Translation Info:
#---------------------------
3509,32,6,"6. Tai – Jis: Visa Žinantis apie nematomą ir matomą, Visa Galingas, Gailestingiausiasis.",""
3510,32,7,"7. Kuris padarė viską, ką Jis sukūrė, geru ir Jis pradėjo žmogaus kūrimą iš molio.",""
3511,32,8,"8. Tada Jis padarė jo palikuonis iš niekingo vandens lašo (vyro ir moters lytinių išskyrų).",""
3512,32,9,"9. Tada Jis suformavo jį atitinkamomis proporcijomis, ir įkvėpė į jį sielą (sukurtą Allaho tam žmogui). Ir Jis suteikė jums girdėjimą (ausis), regėjimą (akis) ir širdis. Mažai jūs dėkojate!",""
3513,32,10,"10. Ir jie sako: „Kada mes būsime (mirę ir tapsime) pasimetę žemėje, ar iš tiesų būsime sukurti iš naujo?“ Ne, tačiau jie neigia Susitikimą su jūsų Viešpačiu.",""
3514,32,11,"11. Sakyk: „Mirties angelas, kuris yra pakilęs virš jūsų, paims jūsų sielas. Tada jūs būsite atnešti pas savo Viešaptį.“",""
3515,32,12,"12. Ir jei tik jūs galėtumėte matyti, kai Al-Mudžrimūn (nusikatėliai, netikintieji, daugiadieviai, nuodėmiautojai) pakabins savo galvas prieš savo Viešpatį (sakydami): „Mūsų Viešpatie, dabar mes pamatėme ir išgirdome, taigi siųsk mus atgal (į pasaulį), kad mes darytume teisingus gerus darbus. Iš tiesų, dabar mes užtikrintai tikime.“",""
3516,32,13,"13. Ir jei Mes būtume norėje, tikrai Mes būtume suteikę kiekvienam asmeniui jo vedimą, tačiau Mano Žodis įvyko (dėl bloga darančiųjų), kad Aš užpildysiu Pragarą kartu, džinais ir žmonėmis.",""
3517,32,14,"14. Tad ragaukite jūs (Ugnies kančios) dėl šios savo Susitikimo Dienos užmiršimo. Tikrai, Mes taip pat jus pamiršime: taigi ragaukite nuolatinės kančios dėl to, ką jūs darydavote.",""
3518,32,15,"15. Tik tie tiki Mūsų Ajat (įrodymais, įkalčiais, eilutėmis, pamokomis, ženklais, apreiškimais ir t. t.), kurie, kai jiems primenama, griūva kniūbsčiomis ir garbina savo Viešapties Šlovę, ir jie nėra išdidūs.",""
3519,32,16,"16. Jų šonai apleidžia jų lovas, šaukdamiesi savo Viešpaties iš išgąsčio ir vilties, ir jie leidžia (labdarai vardan Allaho) iš to, ką Mes suteikėme jiems.",""
3520,32,17,"17. Joks asmuo nežino, kas yra paslėpta jiems iš džiaugsmo kaip atlygis už tai, ką jie darydavo.",""
3521,32,18,"18. Ar tada tas, kuris yra tikintysis kaip tas, kuris yra Fasik (netikintysis ir nepaklusnus Allahui)? Nevienodi jie yra.",""
3522,32,19,"19. O tie, kurie tiki (Allaho Vienumą – islamiškąjį monoteizmą) ir daro teisingus gerus darbus, jiems yra Sodai (Rojus), kaip pramoga už tai, ką jie darydavo.",""
3523,32,20,"20. O tie, kurie yra Fasikūn (netikintieji ir nepaklusnūs Allahui), jų buveinė bus Ugnis, kaskart kai jie panorės ištrūkti iš jos, jie bus į ją grąžinti, ir bus sakoma jiems: „Ragaukite jūs Ugnies kančios, kurią jūs neigdavote.“",""
3524,32,21,"21. Ir iš tiesų, Mes priversime juos paragauti artimos kančios (t. y. kančios šio pasaulio gyvenime, t. y. katastrofų, nelaimių ir t. t.) prieš didžiąją kančią (Amžinybėje) tam, kad jie galėtų (atgailauti ir) sugrįžtų (t. y. priimtų islamą).",""
3525,32,22,"22. Ir kas elgiasi blogiau nei tas, kuriam primenami jo Viešpaties Ajat (įrodymai, įkalčiai, eilutės, pamokos, ženklai, apreiškimai ir t. t.), tada jis nusigręžia nuo to? Iš tiesų, Mes pareikalausime pelnytos bausmės iš Al-Mudžrimūn (nusikaltėlių, netikinčiųjų, daugiadievių, nuodėmiautojų).",""
3526,32,23,"23. Ir iš tiesų, Mes suteikėme Mūsai (Mozei) Raštą [Tauratą (Torą)]. Taigi neabejok dėl susitikimo su juo [t. y. kai tu sutiksi Mūsą (Mozę) per Al-Isra ir Al-Miradž naktį virš dangų]. Ir Mes padarėme tai [Tauratą (Torą)] tieisngu vedimu Israelio (Izraelio) Vaikams.",""
3527,32,24,"24. Ir Mes padarėme iš jų tarpo (Israelio (Izraelio) Vaikų) lyderius, suteikdami teisingą vedimą pagal Mūsų Įsakymą, kai jie buvo kantrūs ir užtikrintai tikėdavo Mūsų Ajat (įrodymais, įkalčiais, eilutėmis, pamokomis, ženklais, apreiškimais ir t. t.)",""
3528,32,25,"25. Iš tiesų, jūsų Viešpats teis tarp jų Prikėlimo Dieną dėl to, dėl ko jie ginčydavosi.",""
3529,32,26,"26. Argi tai ne teisingas vedimas jiems: kiek kartų Mes sunaikinome anksčiau jų, kurių būstuose jie vaikštinėja? Iš tiesų, tame tikrai yra ženklai. Ar jie tada neklausys?",""
3530,32,27,"27. Argi jie nematė, kaip Mes išpylėme vandenį į sausą žemę, neturinčią jokios augmenijos, ir su tuo išvedėme javus, suteikiančius maistą jų galvijams ir jiems patiems? Ar tada jie nematys?",""
3531,32,28,"28. Jie sako: „Kada šis Al-Fath (Sprendimas) bus (tarp mūsų ir jūsų, t. y. Prikėlimo Dieną), jei tu sakai tiesą?“",""
3532,32,29,"29. Sakyk: „Al-Fath (Sprendimo) Dieną jokios naudos nebus tiems, kurie netiki, jei jie (tada) patiki! Nei jiems bus suteiktas atokvėpis.“",""
3533,32,30,"30. Taigi nusigręžk nuo jų (Muchammedai ﷺ) ir lauk: iš tiesų, jie (taip pat) laukia.",""
3534,33,1,"1. Pranaše (Muchammedai ﷺ), atlik savo pareigas Allahui ir nepaklusk netikintiesiems ir veidmainiams (t. y. nesek jų patarimų). Iš tiesų, Allahas yra Visa Žinantis, Visa Išmanantis.",""
3535,33,2,"2. Ir sek tuo, kas apreikšta tau tavo Viešpaties. Iš tiesų, Allahas yra Gerai Suvokiantis tai, ką jūs darote.",""
3536,33,3,"3. Ir pasitikėk Allahu ir Pakankamas yra Allahas kaip Vakil (Globėjas arba Reikalų Tvarkytojas).",""
3537,33,4,"4. Allahas nesukūrė nė vienam žmogui dviejų širdžių jo kūne. Nei Jis padarė jūsų žmonas, kurias jūs skelbiate esančias kaip jūsų motinos nugaras, jūsų tikromis motinomis [Az-Zihar yra vyro sakymas savo žmonai: „Esi man kaip mano motinos nugara“, t. y. nėra leistina man prie tavęs prisiartinti], nei Jis padarė jūsų įsūnius jūsų tikrais sūnumis. Tai tik jūsų žodžiai iš jūsų burnų. Tačiau Allahas sako tiesą, ir Jis veda į (Teisingą) Kelią.",""
3538,33,5,"5. Kvieskite juos (įsūnius) jų tėvų (vardais): tai yra teisingiau pagal Allahą. Tačiau jei jūs nežinote jų tėvų (vardų, kvieskite juos) jūsų tikėjimo broliais ir Mavalikum (jūsų išlaisvintais vergais). Ir nėra nuodėmės jums dėl to, kame jūs klydote, išskyrus dėl to, ką jūsų širdys tyčia ketino. Ir Allahas yra Visada Atleidžiantis, Gailestingiausiasis.",""
3539,33,6,"6. Pranašas yra arčiau tikinčiųjų nei jie patys sau, o jo žmonos yra jų (tikinčiųjų) motinos (dėl pagarbos ir santuokos). Ir tarpusavio kraujo ryšiai turi artimesnį asmeninį ryšį pagal Allaho Nulėmimą (dėl paveldėjimo) nei tikinčiųjų ir Al-Muhadžirūn (persikėlėlių iš Mekkos) (brolystė), išskyrus tai, kad jūs esate malonūs tiems broliams (kai Pranašas ﷺ sujungė juos brolystės ryšiais). Tai buvo užrašyta (Allaho Knygos Dieviškuose) Nulėmimuose – (Al-Lauh Al-Mahfuz).“",""
3540,33,7,"7. Ir (atminkite), kai Mes priėmėme iš Pranašų jų susitarimą, ir iš tavęs (Muchammedai ﷺ) ir iš Nūho (Nojaus), Ibrahimo (Abraomo), Mūsos (Mozės) ir Isos (Jėzaus) Marjamos (Marijos) sūnaus. Mes priėmėme iš jų stiprų susitarimą. [1]","[1] Yra daugybė Allaho Pranašų ir Pasiuntinių. Apie dvidešimt penkis iš jų paminėta Korane. Iš šių dvidešimt penkių, tik penki yra stiprios valios: būtent (Muchammedas ﷺ, Nūhas (Nojus), Ibrahimas (Abraomas), Mūsa (Mozė) ir Isa (Jėzus), Marjam (Marijos ) sūnus (taika jiems visiems))."
3541,33,8,"8. Kad Jis galėtų paklausti sakančiųjų tiesą (Allaho Pasiuntinių ir Savo Pranašų) apie jų tiesą (t. y. Allaho Žinios perdavimą, kam jie buvo įpareigoti). Ir Jis paruošė netikintiesiems skausmingą kančią (Pragaro Ugnį).",""
3542,33,9,"9. O jūs, kurie tikite, atminkite Allaho Malonę jums, kai prieš jus atėjo kariuomenės, ir Mes nusiuntėme prieš juos vėją ir pajėgas, kurių jūs nematėte [t. y. angelų kariuomenes per Al-Ahzab (Sąjungininkų) mūšį]. Ir Allahas yra Visa Matantis, ką jūs darote.",""
3543,33,10,"10. Kai jie atėjo pas jus iš virš jūsų ir iš po jūsų, ir kai akys įniršo, o širdys pasiekė gerkles, o jūs puoselėjote abejones dėl Allaho.",""
3544,33,11,"11. Ten, tikintieji buvo išbandyti ir sudrebinti galingu drebėjimu.",""
3545,33,12,"12. Ir kai veidmainiai ir tie, kurių širdyse yra (abejonių) liga, sakė: „Allahas ir Jo Pasiuntinys ( ﷺ) nežadėjo mums nieko kito, tik apgaulę.“",""
3546,33,13,"13. Ir kai dalis jų sakė: „Jasrib (Medinos) žmonės, nėra jums (galimo) pasipriešinimo (priešų atakai!) Taigi, grįžkite atgal!“ O dalis jų prašo Pranašo ( ﷺ) leidimo sakydami: „Iš tiesų, mūsų namai atviri (priešams).“ O jie nėra atviri. Jie tik norėjo pabėgti.",""
3547,33,14,"14. Ir jei priešas būtų įėjęs iš visų (miesto) pusių ir jie būtų skatinami Al-Fitna (t. y. persimesti nuo islamo į daugiadievystę), jie tikrai būtų taip padarę ir būtų dėl to dvejoję tik truputį.",""
3548,33,15,"15. Ir iš tiesų jie jau sudarė sutartį su Allahu neatgręžti savo nugarų, ir už susitarimą su Allahu turi būti atsakyta.",""
3549,33,16,"16. Sakyk (Muchammedai ﷺ tiems veidmainiams, kurie prašo tavo leidimo pabėgti nuo tavęs): „Pabėgimas neduos jums naudos, jei jūs bėgate nuo mirties arba žuvimo, o tada jūs nesimėgausite daugiau nei truputį.“",""
3550,33,17,"17. Sakyk: „Kas yra tas, kuris gali apsaugoti jus nuo Allaho, jei Jis nori pakenkti jums arba nori jūsų pasigailėti?“ Ir neras jie be Allaho sau jokio kito Vali (saugotojo, rėmėjo) ar jokio kito padėjėjo.",""
3551,33,18,"18. Allahas jau žino tuos iš jų, kurie sulaiko (vyrus) nuo kovos Vardan Allaho, ir tuos, kurie sako savo broliams: „Ateikite čia prie mūsų.“ kai jie (patys) neina į mūšį, tik truputį.",""
3552,33,19,"19. Būdami šykštūs tau (dėl pagalbos Vardan Allaho). Tada, kai apims baimė, tu matysi juos žiūrinčius į tave, jų akys sukinėsis kaip vieno (iš tų), virš kurio sklando mirtis. Tačiau kai baimė nuslinks, jie smogs tau aštriais liežuviais, šykštūs (leisti ką nors dėl) gero (ir tik gobšūs karo grobio ir turto). Tokie nepatikėjo. Taigi Allahas padarė jų veiksmus bevaisius ir tai visada lengva Allahui.",""
3553,33,20,"20. Jie mano, kad Al-Ahzab (Sąjungininkai) dar nepasitraukė. O jei Al-Ahzab (Sąjungininkai) (vėl) ateitų, jie norėtų, kad jie būtų dykumose (klajojantys) tarp beduinų, ieškantys naujienų apie tave (iš tolimų kraštų). O jei jie būtų tarp jūsų, jie nekovotų, tik truputį.",""
3554,33,21,"21. Iš tiesų Allaho Pasiuntinyje (Muchammede ﷺ) jūs turite gerą pavyzdį, sektiną tam, kuris tikisi (Susitikimo su) Allahu ir Paskutiniosios Dienos, ir prisimena Allahą gausiai.",""
3555,33,22,"22. O kai tikintieji pamatė Al-Ahzab (Sąjungininkus), sakė: „Tai yra tai, ką Allahas ir Jo Pasiuntinys (Muchammedas ﷺ) mums pažadėjo. Ir Allahas bei Jo Pasiuntinys (Muchammedas ﷺ) sakė tiesą. Ir tai tik pridėjo prie jų Tikėjimo ir jų paklusnumo (Allahui).",""
3556,33,23,"23. Tarp tikinčiųjų yra žmonių, kurie buvo ištikimi savo sutarčiai su Allahu. Iš jų kai kurie išpildė savo pareigas (t. y. buvo nukankinti), o kai kurie iš jų vis dar laukia, tačiau jie niekada nė kiek nepasikeitė [t. y. jie niekada nepasirodė esą išdavikai savo susitarimo, kurie jie sudarė su Allahu].",""
3557,33,24,"24. Taip Allahas atlygina tiesos žmonėms už jų tiesą (t. y. už jų kantrybę atliekant tai, dėl ko jie susitarė su Allahu) ir nubaudžia veidmainius, jei Jis nori, arba priima jų atgailą, atsigręždamas į juos (su Gailestingumu). Iš tiesų, Allahas yra Dažnai Atleidžiantis, Gailestingiausiasis.",""
3558,33,25,"25. Ir Allahas atstūmė tuos, kurie netikėjo savo įniršyje: jie negavo jokios naudos (karo grobio). Allahas patenkino tikinčiuosius kovoje (siųsdamas prieš netikinčiuosius smarkų vėją ir angelų kariuomenes). Ir Allahas yra Visa Stipriausias, Visa Galingiausias.",""
3559,33,26,"26. O tie iš Rašto žmonių, kurie palaikė juos (netikinčiuosius), Allahas nuvertė juos nuo jų tvirtovių ir įmetė siaubą į jų širdis, taigi grupę (jų) jūs nužudėte, o grupę (jų) paėmėte į nelaisvę.",""
3560,33,27,"27. Ir Jis privertė jus paveldėti jų žemes, ir jų namus, ir jų turtus, ir žemę, kurios jūs nemindėte (anksčiau). Ir Allahas Gali padaryti viską.",""
3561,33,28,"28. Pranaše (Muchammedai ﷺ), sakyk savo žmonoms: „Jei trokštate šio pasaulio gyvenimo ir jo blizgesio, tada ateikite! Aš suteiksiu jums ir išlaisvinsiu jus geru būdu (skyrybomis).",""
3562,33,29,"29. Tačiau jei jūs trokštate Allaho ir Jo Pasiuntinio, ir Amžinybės namų, tada tikrai, Allahas paruošė Al-Muhsinat (gera darančiosioms) iš jūsų tarpo milžinišką atlygį.“",""
3563,33,30,"30. Pranašo žmonos, jei kuri iš jūsų atvirai atliktų neteisėtus lytinius santykius, kančia jai bus padvigubinta, ir tai labai lengva Allahui.",""
3564,33,31,"31. Ir kas iš jūsų bus paklusni Allahui ir Jo Pasiuntiniui ( ﷺ) ir darys teisingus gerus darbus, Mes suteiksime jai jos atlygį dvigubai, ir Mes paruošėme jai Rizk karim (taurų aprūpinimą – Rojų).",""
3565,33,32,"32. Pranašo žmonos, jūs nesate kaip jokios kitos moterys. Jei atliekate savo pareigą (Allahui), tada nebūkite malonios žodžiuose, kad tas, kurio širdyje yra liga (veidmainystė, arba blogas svetimavimo troškimas) nebūtų patrauktas geismo, tačiau kalbėkite garbingu būdu.",""
3566,33,33,"33. Ir likite savo namuose, ir nesirodykite kaip tais neišmanymo laikais, ir atlikite As-Salat (Ikamat as-Salat), ir duokite Zakat ir pakluskite Allahui ir Jo Pasiuntiniui. Allahas nori tik panaikinti Ar-Ridžs (blogus darbus ir nuodėmes) nuo jūsų, (Pranašo ﷺ) šeimos nariai, ir ištyrinti jus visišku ištyrinimu.",""
3567,33,34,"34. Ir atminkite (Pranašo šeimos nariai, savo Viešpaties Malones) tai, kas recituojama jūsų namuose iš Allaho eilučių ir Al-Hikma (t. y. Pranašo sunnos – teisinių tradicijų, taigi dėkokite Allahui ir garbinkite Jo Šloves už šį Koraną ir sunną). Iš tiesų, Allahas yra Paslaugiausias, Gerai informuotas apie visus dalykus.",""
3568,33,35,"35. Iš tiesų, musulmonai (tie, kurie paklūsta Allahui islame) vyrai ir moterys, tikintieji ir tikinčiosios (kurie tiki islamiškąjį monoteizmą), vyrai ir moterys, kurie yra paklusnūs (Allahui), vyrai ir moterys, kurie yra teisingi (savo kalboje ir darbuose), kantrieji ir kantriosios (atlikdami visas pareigas, kurias Allahas įsakė ir susilaikydami nuo visko, ką Allahas uždraudė), kuklieji ir kukliosios (prieš savo Viešpatį – Allahą), duodantieji ir duodančiosios Sadaka (t. y. Zakat ir labdarą), besilaikantieji ir besilaikančiosios Saum (pasninko) (privalomo pasninko Radamano mėnesį ir savanoriško navafil pasninko), saugantieji ir saugančiosios savo skaistumą (nuo neleistinų seksualinių veiksmų) ir dažnai prisimenantieji ir prisimenančiosios Allahą savo širdimis ir liežuviais [2], Allahas paruošė jiems atleidimą ir didžiulį atlygį (t. y. Rojų).","[2] „prisimena Allahą“ (sėdint, stovint, gulint 300 papildomų kartų daugiau nei Allaho prisiminimas penkiose privalomose bendruomeninėse maldose) arba meldimasis papildomos navafil naktinės maldos paskutinę nakties dalį)."
3569,33,36,"36. Tai ne tikintiesiems, vyrui ar moteriai, kai Allahas ir Jo Pasiuntinys nusprendė, turėti kokį nors pasirinkimą savo sprendime. Ir kas nepaklūsta Allahui ir Jo Pasiuntiniui, jis tikrai nuklydo į aiškią klaidą.",""
3570,33,37,"37. Ir (atminkite), kai jūs sakėte jam, kuriam Allahas suteikė Malonę (atvesdamas jį į islamą), o tu (Muchammedai ﷺ) padarei paslaugą (išlaisvindamas jį): „Pasilaikyk savo žmoną sau, ir bijokis Allaho.“ Tačiau tu slėpei savyje (t. y. tai, ką Allahas jau padarė tau žinoma, jog Jis suteiks ją tau santuokai) tai, ką Allahas atskleis, tu bijojai žmonių (t. y. jų kalbų, jog Muchammedas ﷺ vedė savo išlaisvinto vergo išskirtą žmoną), tuo tarpu Allahas turėjo geresnę teisę, jog tu Jo bijotum. Taigi, kai Zaid užbaigė savo troškimą jos (t. y. išsiskyrė su ja), Mes suteikėme ją tau santuokai tam, kad (ateityje) nebūtų sunkumų tikintiesiems dėl (santuokos su) jų įsūnių žmonų, kai pastarieji nebenori jų pasilikti (t. y. su jomis išsiskyrė). Ir Allaho Įsakymas turi būti išpildytas.",""
3571,33,38,"38. Nėra kaltės Pranašui ( ﷺ) tame, ką Allahas jam leido. Tai yra Allaho nustatytas kelias su tais (iš Pranašų), kurie buvo anksčiau. Ir Allaho Įsakymas yra nulemtas nurodymas.",""
3572,33,39,"39. Tie, kurie perduoda Allaho Žinią ir bijo Jo, ir nebijo nieko kito, tik Allaho. Ir Pakankamas yra Allahas Skaičiuotojas.",""
3573,33,40,"40. Muchammedas ( ﷺ) nėra nė vieno iš jūsų vyrų tėvas, tačiau jis yra Allaho Pasiuntinys ir paskutinis iš Pranašų. Ir Allahas yra Visa Žinantis apie viską.",""
3574,33,41,"41. O jūs, kurie tikite, atminkite Allahą dažnu prisiminimu.",""
3575,33,42,"42. Ir garbinkite Jo šloves rytą ir popietę [ankstyvą rytą (fadžr) ir asr maldomis].",""
3576,33,43,"43. Jis yra Tas, Kuris siunčia Salat (Savo palaimas) jums, ir Jo angelai taip pat (prašo Allaho palaiminti ir atleisti jums) tam, kad Jis išvestų jus iš tamsybės (netikėjimo ir daugiadievystės) į šviesą (Tikėjimo ir islamiškojo monoteizmo). Ir Jis Gailestingiausias tikintiesiems.",""
3577,33,44,"44. Jų pasisveikinimas Tą Dieną, kai jie sutiks Jį, bus: „Salam: Taika (t.y. angelai sakys jiems „Salamun Alaikum)!“ Ir Jis paruošė jiems dosnų atlygį (t. y. Rojų).",""
3578,33,45,"45. Pranaše (Muchammedai ﷺ), iš tiesų, Mes siuntėme tave liudininku ir gerų žinių nešėju, ir perspėtoju,",""
3579,33,46,"46. ir kviečiančiuoju pas Allahą [į islamiškąjį monoteizmą, t. y. negarbinti nieko kito tik Allahą (Vienintelį)] Jo Leidimu, ir šviesuliu, skleidžiančiu šviesą (per savo nurodymus iš Korano ir sunnos – teisinių Pranašo ﷺ tradicijų).",""
3580,33,47,"47. Ir paskelbk tikintiesiems (Allaho Vienumą ir Jo Pasiuntinį Muchammedą ﷺ) gerą žinią, kad jie gaus iš Allaho Didžiulį Dosnumą.",""
3581,33,48,"48. Ir nepaklusk netikintiesiems ir veidmainiams, ir nežalok jų (atsilyginant už tai, kad jie žaloja tave iki tol, kol tau bus įsakyta). Ir pasitikėk Allahu, ir Pakankamas yra Allahas kaip Vakil (Patikėtojas arba reikalų Tvarkytojas).",""
3582,33,49,"49. O jūs tikintieji, kai vedate tikinčias moteris, o tada išsiskiriate dar neturėję lytinių santykių su jomis, neturite skaičiuoti jokio ida [su skyrybomis susijusio laiko tarpo, žr. eilutę 65:4] dėl jų. Taigi atiduokite joms dovaną ir paleiskite jas (t. y. išsiskirkite) geru būdu.",""
3583,33,50,"50. Pranaše (Muchammedai ﷺ), iš tiesų, Mes padarėme tau leistinas tavo žmonas, kurioms tu sumokėjai jų mahr (nuotakos pinigus, kuriuos santuokos metu vyras duoda savo žmonai) ir tas (verges), kurias tavo dešinė ranka valdo – kurias Allahas suteikė tau, ir tavo Am (dėdžių iš tėvo pusės) dukras ir tavo Amat (tetų iš tėvo pusės) dukras, ir tavo Khal (dėdžių iš motinos pusės) dukras, ir tavo Khalat (tetų iš motinos pusės) dukras, kurios persikėlė (iš Mekkos) su tavimi, ir tikinčią moterį, jei ji pasisiūlo Pranašui, ir Pranašas nori ją vesti – pirmenybė tik tau, o ne (kitiems likusiems) tikintiesiems. Iš tiesų Mes žinome, ką Mes įsakėme jiems dėl jų žmonų ir tų (vergių), kurias jų dešinios rankos valdo, tam, kad nebūtų tau jokių sunkumų. Ir Allahs yra Visada Atleidžiantis, Gailestingiausiasis.",""
3584,33,51,"51. Tu (Muchammedai ﷺ) gali atidėti (eilę) tą, kurią tu nori iš jų (savo žmonų), ir gali gauti, kurią nori. Ir bet kurios, kurios tu trokšti iš tų, kurias atidėjai (jos eilę laikinai), nėra nuodėmės tau (gauti ją vėl). Geriau, kad jos būtų nuramintos ir neliūdėtų, ir lai visos būna patenkintos tuo, ką joms duodi. Ir Allahas yra Visa Žinantis, Pakančiausias.",""
3585,33,52,"52. Neleistinos tau (vesti kitų) moterys po šito, nei pakeisti jas kitomis žmonomis, net jei jų grožis patraukia tave, išskyrus tas (verges), kurias tavo dešinė ranka valdo. Ir Allahas yra Stebėtojas visko.",""
3586,33,53,"53. O jūs tikintieji, neįženkite į Pranašo namus, nebent jums suteiktas leidimas maistui, (ir tada) ne (taip anksti), kad laukti kol jis bus paruoštas. Tačiau kai esate pakviesti, įženkite, ir kai pavalgėte, išsiskirstykite be sėdėjimo pašnekesiams. Iš tiesų, toks (elgesys) erzina Pranašą ir jis drovus (prašyti) jūsų (išeiti). Tačiau Allahas nėra drovus (pasakyti jums) tiesą. Ir kai jūs prašote (jo žmonų) ko nors, ko jūs norite, prašykite jų iš už uždangos. Tai tyriau jūsų širdims ir jų širdims. Ir tai ne (teisinga) jums erzinti Allaho Pasiuntinį, nei kada nors jums vesti jo žmonas po jo (mirties). Iš tiesų, pas Allahą tai bus baisus nusikaltimas.",""
3587,33,54,"54. Ar jūs atskleisite ką nors, ar nuslėpsite tai, iš tiesų, Allahas yra Visa Žinantis apie viską.",""
3588,33,55,"55. Ne nuodėmė joms (Pranašo žmonoms, jei jos pasirodo neužsidengusios) prieš savo tėvus, arba savo sūnus, arba savo brolius, arba savo brolių sūnus, arba savo seserų sūnus, arba savo pačių (tikinčias) moteris, arba savo verges. Ir (moterys) baiminkitės (vykdykite savo pareigą) Allaho. Iš tiesų, Allahas yra Visa ko Liudytojas apie viską.",""
3589,33,56,"56. Allahas siunčia Savo Salat (Malones, Pagarbą, Palaiminimus, Galestingumą) Pranašui (Muchammedui ﷺ) ir taip pat Jo angelai (prašo Allaho palaiminti jį ir atleisti jam). O jūs tikintieji, siųskite savo Salat (prašykite Allaho palaiminti) jam (Muchammedui ﷺ) ir (jūs turėtumėte) sveikinti (pagerbti) jį islamišku pasveikinimu (pagarbinimu, t. y. as-salamu alaikum).",""
3590,33,57,"57. Iš tiesų, tuos, kurie erzina Allahą ir Jo Pasiuntinį (ﷺ) [3], Allahas prakeikė juos šiame pasaulyje ir Amžinybėje, ir paruošė jiems žeminančią kančią.","[3] užgauliojant ir meluojant apie Allahą ir Jo Pasiuntinį ﷺ, darydami paveikslus – imituodami Allaho kūrinius, arba nepaklusdami Allahui ir Jo Pasiuntiniui ﷺ."
3591,33,58,"58. O tie, kurie nepelnytai erzina tikinčiuosius ir tikinčiąsias, jie užsitraukia (ant savęs) šmeižto nusikaltimą ir aiškią nuodėmę.",""
3592,33,59,"59. Pranaše, pasakyk savo žmonoms ir savo dukroms, ir tikinčiųjų moterims užsitraukti savo apsiaustus (skraistes) ant viso savo kūno (t. y. visiškai save uždengti, išskyrus akis arba vieną akį kelio matymui). Tai bus geriau, kad jos bus žinomos (kaip laisvos gerbiamos moterys), kad nebūtų erzinamos. Ir Allahas yra Visada Atleidžiantis, Gailestingiausiasis.",""
3593,33,60,"60. O jei veidmainiai, ir tie, kurių širdyse liga (blogas troškimas neleistinų lytinių santykių), ir tie, kurie skleidžia melagingas žinias tarp žmonių Medinoje nesiliaus, Mes tikrai leisime tau įveikti juos. Tada jie nebegalės likti joje tavo kaimynais, tik trumpam laikui.",""
3594,33,61,"61. Prakeiktieji, jie bus pričiupti visur, kur bus surasti, ir nužudyti (siaubingu) skerdimu.",""
3595,33,62,"62. Tai buvo Allaho Būdas su tais, kurie mirė senovėje: ir nerasi jokių pakitimų Allaho Būde.",""
3596,33,63,"63. Žmonės klausia tavęs apie Valandą, sakyk: „Žinios apie tai yra tik pas Allahą. Ką jūs žinote? Gali būti, kad Valanda arti!“",""
3597,33,64,"64. Iš tiesų, Allahas prakeikė netikinčiuosius ir paruošė jiems liepsnojančią Ugnį (Pragarą).",""
3598,33,65,"65. Kurioje jie gyvens amžinai, ir neras jie nei Vali (užtarėjo), nei padėjėjo.",""
3599,33,66,"66. Tą Dieną, kai jų veidai bus apversti Ugnyje, jie sakys: „O kad mes būtume paklusę Allahui ir paklusę Pasiuntiniui (Muchammedui ﷺ).“",""
3600,33,67,"67. Ir jie sakys: „Mūsų Viešpatie, iš tiesų, mes paklusome savo vyresniesiems ir mūsų didiesiems, ir jie paklaidino mus nuo (Teisingo) Kelio.“",""
3601,33,68,"68. „Mūsų Viešpatie, suteik jiems dvigubą kančią ir prakeik juos galingu prakeiksmu.“",""
3602,33,69,"69. O jūs tikintieji, nebūkite kaip tie, kurie erzino Mūsą (Mozę), tačiau Allahas išteisino jį nuo to, kuo jie įtarinėjo, ir jis buvo garbingas prieš Allahą.",""
3603,33,70,"70. O jūs tikintieji, vykdykite savo pareigą Allahui ir baiminkitės Jo, ir kalbėkite (visada) tiesą.",""
3604,33,71,"71. Jis nukreips jus daryti teisingus gerus darbus ir atleis jums jūsų nuodėmes. Ir kas paklūsta Allahui ir Jo Pasiuntiniui ( ﷺ), tas tikrai pasiekė didžiulį pasiekimą (t. y. jis bus išgelbėtas nuo Pragaro Ugnies ir priimtas į Rojų).",""
3605,33,72,"72. Iš tiesų, Mes pasiūlėme Al-Amana (patikėjimą arba moralinę atsakomybę arba sąžiningumą ir visas pareigas, kurias Allahas įsakė) dangums ir žemei, ir kalnams, tačiau jie atsisakė nešti tai ir to bijojo (t. y. bijojo Allaho Kančios). Tačiau žmogus pakėlė tai. Iš tiesų, jis buvo neteisingas (sau) ir neišmanantis (apie to pasekmes). [4]","[4] Žr. eilutės 3:164 išnašą."
3606,33,73,"73. Tam, kad Allahas nubaus veidmainius, vyrus ir moteris, ir vyrus bei moteris, kurie yra Al-Mušrikūn (daugiadieviai, stabmeldžiai, pagonys, netikintieji Allaho Vienumą ir Jo Pasiuntinį Muchammedą ﷺ). Ir Allahas atleis (priims atgailą) tikriems tikintiesiems.",""
3607,34,1,"1. Visa šlovė ir padėkos Allahui, Kuriam priklauso viskas, kas yra danguose, ir viskas, kas yra žemėje. Jo yra visos šlovės ir padėkos Amžinybėje, ir Jis yra Visa Išmintingas, Visa Išmanantis.",""
